,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,55692101754.0,60435293871.0,56340921250.0,58060596403.0,64223901362.0,69137931139.0,78300257862.0,74647456045.0,156370686574.0
1,TÀI SẢN NGẮN HẠN,18133302333.0,15496528728.0,16637175479.0,20008463351.0,24305941500.0,33543530608.0,32199893838.0,37053591655.0,89934280161.0
2,Tiền và tương đương tiền,3830214468.0,4184889261.0,2736237724.0,4904975138.0,3587404278.0,13403862208.0,7362067463.0,8589988661.0,6766050251.0
3,Tiền,3830214468.0,4184889261.0,2736237724.0,4904975138.0,3587404278.0,13403862208.0,7362067463.0,8589988661.0,6766050251.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,11127051490.0,8410253983.0,12789636855.0,13812501079.0,19085712032.0,16475215552.0,21981053797.0,25878715936.0,79874191609.0
10,Phải thu khách hàng,7388579569.0,7141814658.0,11478180490.0,11604620735.0,16596143306.0,13393219371.0,17478283036.0,18078914184.0,24352142897.0
11,Trả trước người bán,76800000.0,108400000.0,22000000.0,317952500.0,0.0,328375000.0,13038545.0,1058461567.0,6992652909.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,3661671921.0,1427749325.0,1557166365.0,1889927844.0,2489568726.0,2753621181.0,4489732216.0,7400093020.0,49078888638.0
16,Dự phòng nợ khó đòi,0.0,-267710000.0,-267710000.0,0.0,0.0,0.0,0.0,-658752835.0,-549492835.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",344170420.0,285341935.0,405973635.0,283529270.0,263417325.0,741343192.0,381506715.0,390044872.0,253221531.0
19,Hàng tồn kho,344170420.0,285341935.0,405973635.0,283529270.0,263417325.0,741343192.0,381506715.0,390044872.0,253221531.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,2831865955.0,2616043549.0,705327265.0,1007457864.0,1369407865.0,2923109656.0,2475265863.0,2194842186.0,3040816770.0
22,Trả trước ngắn hạn,1519139924.0,1333712358.0,656197751.0,987370403.0,1369407865.0,2923109656.0,2195245137.0,2194842186.0,3040816770.0
23,Thuế VAT phải thu,1263596517.0,1233201677.0,0.0,17957461.0,0.0,0.0,280020726.0,0.0,0.0
24,Phải thu thuế khác,49129514.0,49129514.0,49129514.0,2130000.0,0.0,0.0,0.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,37558799421.0,44938765143.0,39703745771.0,38052133052.0,39917959862.0,35594400531.0,46100364024.0,37593864390.0,66436406413.0
28,Phải thu dài hạn,0.0,290000000.0,290000000.0,0.0,0.0,0.0,220000000.0,246827000.0,201827000.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,290000000.0,290000000.0,0.0,0.0,0.0,220000000.0,246827000.0,201827000.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,36048780879.0,28434903077.0,36765049615.0,31998937655.0,37470995105.0,34551107598.0,34129365672.0,36513713456.0,65426913334.0
37,GTCL TSCĐ hữu hình,36048780879.0,28434903077.0,36765049615.0,31998937655.0,37434245105.0,34530107598.0,34124115672.0,36513713456.0,65337850832.0
38,Nguyên giá TSCĐ hữu hình,58470459157.0,53091794322.0,67639589032.0,70301755245.0,82517017967.0,86637466453.0,86786318068.0,93249721923.0,128655001276.0
39,Khấu hao lũy kế TSCĐ hữu hình,-22421678278.0,-24656891245.0,-30874539417.0,-38302817590.0,-45082772862.0,-52107358855.0,-52662202396.0,-56736008467.0,-63317150444.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,36750000.0,21000000.0,5250000.0,0.0,89062502.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,47250000.0,47250000.0,47250000.0,47250000.0,142250000.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,-10500000.0,-26250000.0,-42000000.0,-47250000.0,-53187498.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,13877056983.0,0.0,2510045450.0,0.0,0.0,9894818180.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,1510018542.0,2336805083.0,2648696156.0,3543149947.0,2446964757.0,1043292933.0,1856180172.0,833323934.0,807666079.0
