,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,11424464121633.0,8884812258858.0,6920109491415.0,6020996984931.0,5354709374403.0,4714934686547.0,4263863737590.0,3760343370766.0,2932844228065.0,2992557496666.0
1,TÀI SẢN NGẮN HẠN,6096048000994.0,3903205137470.0,3054494447121.0,2553228757737.0,2163173652872.0,2044477311456.0,1802743291601.0,1839072082217.0,1208602690457.0,1333827235235.0
2,Tiền và tương đương tiền,447649978663.0,238779912156.0,239450141907.0,203703576015.0,416294201953.0,365783831175.0,223627139409.0,288488166924.0,169612735102.0,739575768905.0
3,Tiền,420649978663.0,222628248119.0,140352259964.0,79280151084.0,103641815400.0,80669831175.0,132671798360.0,116771422551.0,84352071433.0,61438200446.0
4,Các khoản tương đương tiền,27000000000.0,16151664037.0,99097881943.0,124423424931.0,312652386553.0,285114000000.0,90955341049.0,171716744373.0,85260663669.0,678137568459.0
5,Giá trị thuần đầu tư ngắn hạn,1478656225885.0,1705784098216.0,117171913956.0,31823998200.0,86202648200.0,169766643509.0,215075298200.0,268814834615.0,333740507950.0,16043488200.0
6,Đầu tư ngắn hạn,1554634806466.0,2015229037654.0,146517527759.0,53998597559.0,53998597559.0,53998597559.0,53998597559.0,101315014659.0,88774013156.0,21755664092.0
7,Dự phòng đầu tư ngắn hạn,-75978580581.0,-309444939438.0,-33786169359.0,-38324599359.0,-40845949359.0,-44880109359.0,-43367299359.0,-42863029359.0,-1563505206.0,-14043645892.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,4440555556.0,16150000000.0,73050000000.0,160648155309.0,204444000000.0,210362849315.0,246530000000.0,8331470000.0
9,Các khoản phải thu,3541064138992.0,1257194584105.0,2421124809228.0,2001659961465.0,1336791967410.0,1200078401886.0,1037106406073.0,982339045193.0,481454315299.0,372390912908.0
10,Phải thu khách hàng,1366726889415.0,234762603205.0,213399550922.0,172731961127.0,178617442412.0,169972286438.0,155221684399.0,149614498610.0,62835788563.0,64898320911.0
11,Trả trước người bán,721713215829.0,656286034629.0,546255455479.0,461731529235.0,454400792231.0,448810858960.0,503721305828.0,567193448947.0,289771197577.0,253297965956.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
