,Unnamed: 0,Q1 2015,Q2 2015,Q3 2015,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,11275043728.0,3425451471.0,61587647699.0,-12242897304.0,50072715798.0,6252318031.0,212215498696.0,-16787593586.0,-21838462836.0,33839240295.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Lãi trước thuế,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Khấu hao TSCĐ,0.0,0.0,0.0,3430201037.0,0.0,0.0,0.0,2622947208.0,0.0,2647603179.0
5,Chi phí dự phòng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Lãi/(lỗ) từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí lãi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Thu lãi và cổ tức,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,(Tăng)/giảm hàng tồn kho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Tăng/(giảm) các khoản phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-38056265689.0,-1648557126.0,-263770022.0,-3736747390.0,-18584759940.0,14283510437.0,-23982503555.0,12094990152.0,18336853.0,2112689147.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-124740000.0,-285450000.0,-102850000.0,-445987000.0,-17853225313.0,15182978775.0,-35769097853.0,-50000000.0,50000000.0,-300000000.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,550000000.0,0.0,681269000.0,2046003727.0,1293996273.0,7549100349.0,8565230900.0,3712414553.0,-775414553.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,-2500000000.0,0.0,-10160586648.0,4000000000.0,-13900000000.0,0.0,0.0,0.0,-2204000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,6000000000.0,-6000000000.0,9700000000.0,1300000000.0,3573128489.0,-3573128489.0,5184128489.0
26,Đầu tư vào các doanh nghiệp khác,-38900000000.0,0.0,-200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,300000000.0,0.0,0.0,0.0,902551000.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,968474311.0,286892874.0,39079978.0,188557258.0,-777538354.0,1103984389.0,2937493949.0,6630763.0,-170949211.0,207975211.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,8779433186.0,-4696068227.0,-65317250223.0,4432991562.0,-22895022609.0,-29695146434.0,-188135757100.0,5663202050.0,22929861236.0,-39192337583.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,167560000000.0,-167560000000.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,-494957325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,190979359423.0,183970711473.0,173856366482.0,206446271757.0,128959643903.0,79682762590.0,-5781235745.0,38600771622.0,35414462774.0,-30021930774.0
