,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Doanh thu hoạt động,519647323331.0,738285209728.0,1088270909501.0,1129418998214.0,1626276920966.0,2076218006004.0,1771197389156.0,1757249952759.0,1366606023486.0,1934170388332.0
1,Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ ( FVTPL),177846582328.0,348445083732.0,446903481873.0,362513562261.0,590214655943.0,958934135907.0,666403560431.0,789357673579.0,606321720479.0,1231690453181.0
2,Lãi bán các tài sản tài chính,126020773731.0,321502700913.0,258061271830.0,187329856826.0,290379433750.0,254983565242.0,215411147127.0,535155681267.0,453130667420.0,498248556011.0
3,Chêch lệch tăng đánh giá lại các tài sản tài chính thông qua lãi/lỗ,33713693597.0,-8160509655.0,188425144043.0,170607719439.0,245993594793.0,557657692276.0,441913030504.0,1776997304.0,42389399795.0,334248716971.0
4,"Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL",18112115000.0,35102892474.0,417066000.0,4575985996.0,53841627400.0,146292878389.0,9079382800.0,252424995008.0,110801653264.0,399193180199.0
5,Lãi từ các khoản đầu tư nắm giữ đến ngày đáo hạn (HTM),84000482631.0,98753552528.0,108779296202.0,102495017528.0,132751794787.0,83273060272.0,96416133697.0,118198086530.0,119404094299.0,65245895922.0
6,Lãi từ các khoản cho vay và phải thu,74955139788.0,113539586647.0,172862274990.0,244418491750.0,313141879516.0,436730205514.0,464288892477.0,423007312279.0,377475445868.0,335365573961.0
7,Lãi từ các tài sản tài chính sẵn sàng để bán (AFS),28744791384.0,-19497454002.0,75893593182.0,-19979883652.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi từ các công cụ phát sinh phòng ngừa rủi ro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Doanh thu hoạt động môi giới chứng khoán,110722821264.0,177800885697.0,268176971370.0,369910641922.0,433211612247.0,543686505527.0,461297281328.0,329536254778.0,252312971835.0,206273079908.0
10,Doanh thu bảo lãnh phát hành chứng khoán,9689402511.0,17968758872.0,5106649576.0,58211808841.0,150557838828.0,41110503300.0,71840147414.0,83278525754.0,881936925.0,36386413078.0
