,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,480140771209.0,382464771745.0,797252198943.0,-651874003296.0,-253098882519.0,437940627985.0,-226685203435.0,218234522899.0,-237692199215.0,-525793350196.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,212752647778.0,157562202968.0,186212933177.0,196974425036.0,134505768232.0,153195582859.0,192955690800.0,-458304299554.0,876771140957.0,-546437458927.0
2,Lãi trước thuế,162517847238.0,123190746817.0,153355069707.0,164351095902.0,92097396448.0,138162835278.0,171466004850.0,211835498824.0,99980777163.0,81197302071.0
3,Khấu hao TSCĐ,37113880922.0,37131498704.0,28578366341.0,48238721102.0,12628147686.0,36790103556.0,41981752336.0,37519144928.0,39917417911.0,38753212886.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,-1604613553.0,0.0,0.0,0.0,-27666431.0,0.0,0.0,0.0,-1340971740.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,26739516.0,0.0,0.0,-239161336.0,239161336.0,0.0,871048900.0,3223950909.0,3780847101.0,-2490459760.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-1838794393.0,-10787898028.0,-3903826083.0,-23361887370.0,15076324966.0,-32500465598.0,-36861921639.0,-26276874989.0,12832558949.0,9956507120.0
9,Chi phí lãi vay,14932974495.0,9632469028.0,8183323212.0,7985656738.0,14464737796.0,10770776054.0,15498806353.0,15393980774.0,20259539833.0,27486950496.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-700000000000.0,700000000000.0,-700000000000.0
12,(Tăng)/giảm các khoản phải thu,-78190921922.0,131851812968.0,-89811318341.0,161166323656.0,-160625259169.0,110934406806.0,-217120120262.0,266526768197.0,-170049366205.0,-12400617196.0
13,(Tăng)/giảm hàng tồn kho,301963323061.0,227489372897.0,71252699521.0,-444491312084.0,-274402172409.0,210260423974.0,-52454155943.0,7296690942.0,-534700123294.0,125972337739.0
14,Tăng/(giảm) các khoản phải trả,84994069979.0,-85642437129.0,635221855015.0,-508587695465.0,46770617533.0,-2419911161.0,-166294864328.0,510036619040.0,-441598013013.0,-26208430741.0
15,( Tăng)/giảm chi phí trả trước,-4580639083.0,-3704036255.0,13926837562.0,-11154432321.0,16092055035.0,-1941791845.0,63794063695.0,-67666032764.0,67668734246.0,-14145590377.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-13587994882.0,-7074771880.0,-7501877935.0,-8370886783.0,-15509665506.0,-10081906276.0,-16582466694.0,-12012929771.0,-24489400436.0,-28744801250.0
18,Thuế thu nhập doanh nghiệp đã trả,-25377734722.0,-36017371824.0,-12048930056.0,-16855128632.0,-19485522938.0,-22006176372.0,-30983350703.0,-11923356191.0,-27014108470.0,-23828789444.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,2168021000.0,-2000000000.0,0.0,-20555296703.0,19555296703.0,0.0,0.0,-15718937000.0,15718937000.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-25219036260.0,-55766294241.0,-5995669544.0,-600962422258.0,600557699986.0,-63463555996.0,-11050025249.0,-24164931515.0,15853130996.0,345599765510.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-14755357218.0,-69528639982.0,-8946080503.0,-4883130313.0,-4342733788.0,-74009733387.0,-15815412830.0,-8404140035.0,-9289908539.0,-73798694077.0
23,Tiền thu được từ thanh lý tài sản cố định,872727273.0,128505100.0,0.0,0.0,0.0,6261314377.0,0.0,0.0,0.0,1026987069.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,-603000000000.0,603000000000.0,0.0,0.0,-535414794520.0,535414794520.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,-10000000000.0,0.0,0.0,3000000000.0,-3000000000.0,0.0,0.0,500000000000.0,-500000000000.0,417142191781.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,-1336406315.0,13633840641.0,2950410959.0,3920708055.0,4900433774.0,4284863014.0,4765387581.0,19654003040.0,-10271754985.0,1229280737.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-494153810411.0,-273684722170.0,-338444239537.0,764556488504.0,248161084944.0,-304258264894.0,88845951706.0,-246469812857.0,606812989940.0,-678105755669.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,714203727825.0,661745084142.0,437946331498.0,1047806712439.0,959648100101.0,1119535597784.0,898786223245.0,1144897392139.0,1500459530979.0,1073923186023.0
33,Tiển trả các khoản đi vay,-1208357538236.0,-758735531812.0,-776390571035.0,-165454040935.0,-711487015157.0,-1246099588178.0,-809940271539.0,-1273571021996.0,-893646541039.0,-1557665940692.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,-176694274500.0,0.0,-117796183000.0,0.0,-177694274500.0,0.0,-117796183000.0,0.0,-194363001000.0
37,Lưu chuyển tiền thuần trong kỳ,-39232075462.0,53013755334.0,452812289862.0,-488279937050.0,595619902411.0,70218807095.0,-148889276978.0,-52400221473.0,384973921721.0,-858299340355.0
