,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,128675902149.0,211918092472.0,157399884481.0,167759137138.0,153911350468.0,173166283142.0,185900501033.0,202579442709.0,243150176932.0
1,TÀI SẢN NGẮN HẠN,46174791935.0,120605219525.0,75068990344.0,95759993927.0,92219112075.0,121192670284.0,142187812108.0,160375365909.0,197849832011.0
2,Tiền và tương đương tiền,16091369247.0,88840528558.0,60736050776.0,64957880700.0,19633924672.0,43394953808.0,66224056244.0,117847958839.0,110520439675.0
3,Tiền,10091369247.0,88840528558.0,9736050776.0,4657880700.0,633924672.0,2394953808.0,9524056244.0,847958839.0,1020439675.0
4,Các khoản tương đương tiền,6000000000.0,0.0,51000000000.0,60300000000.0,19000000000.0,41000000000.0,56700000000.0,117000000000.0,109500000000.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,2500000000.0,15000000000.0,0.0,0.0,4000000000.0,0.0,20000000000.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,2500000000.0,15000000000.0,0.0,0.0,4000000000.0,0.0,20000000000.0
9,Các khoản phải thu,1750066712.0,1414767002.0,1977148305.0,2972013848.0,61616349744.0,67344193331.0,60803025085.0,31033218967.0,58291977373.0
10,Phải thu khách hàng,1106295375.0,1003399380.0,752080682.0,785920332.0,61314417690.0,67135919358.0,60472916183.0,28047762753.0,54829379107.0
11,Trả trước người bán,410343000.0,16800000.0,404520000.0,1464287691.0,76600000.0,162000000.0,114876025.0,2847393200.0,3007677854.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,233428337.0,394567622.0,820547623.0,721805825.0,225332054.0,46273973.0,215232877.0,138063014.0,454920412.0
16,Dự phòng nợ khó đòi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",27465324360.0,28549669806.0,9033190016.0,10176716886.0,9087674677.0,9659632126.0,10520009610.0,10938323928.0,8629229432.0
19,Hàng tồn kho,27465324360.0,28549669806.0,10185741968.0,10257309563.0,9087674677.0,9659632126.0,10525034196.0,10957832534.0,8629229432.0
20,Dự phòng giảm giá HTK,0.0,0.0,-1152551952.0,-80592677.0,0.0,0.0,-5024586.0,-19508606.0,0.0
21,Tài sản lưu động khác,868031616.0,1800254159.0,822601247.0,2653382493.0,1881162982.0,793891019.0,640721169.0,555864175.0,408185531.0
22,Trả trước ngắn hạn,868031616.0,755139399.0,822601247.0,1282725017.0,1499394939.0,793891019.0,640721169.0,555864175.0,408185531.0
23,Thuế VAT phải thu,0.0,890412758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Phải thu thuế khác,0.0,154702002.0,0.0,1370657476.0,381768043.0,0.0,0.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,82501110214.0,91312872947.0,82330894137.0,71999143211.0,61692238393.0,51973612858.0,43712688925.0,42204076800.0,45300344921.0
28,Phải thu dài hạn,0.0,0.0,0.0,300000000.0,300000000.0,300000000.0,1112717000.0,962717000.0,962717000.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,300000000.0,300000000.0,300000000.0,1112717000.0,962717000.0,962717000.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,47114418145.0,55377234994.0,44337457005.0,37713290855.0,33316967967.0,24928602083.0,19674687154.0,23265940362.0,30395804116.0
37,GTCL TSCĐ hữu hình,42467737877.0,37555481378.0,31702464514.0,27595719855.0,27519502944.0,22122787089.0,17921052785.0,22564486618.0,24044804116.0
38,Nguyên giá TSCĐ hữu hình,63785719978.0,63982374978.0,63818942677.0,63399859288.0,68430081091.0,68332769546.0,67416404351.0,77304837254.0,74664417049.0
39,Khấu hao lũy kế TSCĐ hữu hình,-21317982101.0,-26426893600.0,-32116478163.0,-35804139433.0,-40910578147.0,-46209982457.0,-49495351566.0,-54740350636.0,-50619612933.0
