,CHỈ TIÊU,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Doanh số,419216550289.0,517978348680.0,526585237376.0,285341970597.0,221593088288.0,203417548995.0,96192953260.0,47870649519.0,30014616732.0,24463094443.0
1,Các khoản giảm trừ,-819662313.0,-735815391.0,-593780386.0,-741529665.0,-314656297.0,-170710123.0,-6402716.0,0.0,0.0,0.0
2,Doanh số thuần,418396887976.0,517242533289.0,525991456990.0,284600440932.0,221278431991.0,203246838872.0,96186550544.0,47870649519.0,30014616732.0,24463094443.0
3,Giá vốn hàng bán,-197258168895.0,-276016574064.0,-295946300857.0,-260488725922.0,-203733903005.0,-168222903412.0,-72546792970.0,-30384075883.0,-19739044309.0,-16457001279.0
4,Lãi gộp,221138719081.0,241225959225.0,230045156133.0,24111715010.0,17544528986.0,35023935460.0,23639757574.0,17486573636.0,10275572423.0,8006093164.0
5,Thu nhập tài chính,9121027637.0,27633917.0,19602936.0,57613016798.0,8397688.0,4437908.0,477601412.0,602827290.0,428492198.0,200100236.0
6,Chi phí tài chính,-107987756753.0,-154372276752.0,-139506012635.0,-100479066204.0,-91766827899.0,-78253553725.0,-119751256021.0,-105818974503.0,-105583853213.0,-105051103500.0
7,Trong đó: Chi phí lãi vay,-107987756753.0,-154372276752.0,-139506012635.0,-100479066204.0,-91766827899.0,-78253553725.0,-119751256021.0,-105818974503.0,-105583853213.0,-105051103500.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-44241557219.0,-42103860396.0,-43916946330.0,-25212092739.0,-28480574488.0,-27116696771.0,-19588328323.0,-22115556249.0,-23442203721.0,-22976427877.0
10,Chi phí quản lý doanh  nghiệp,-46352391165.0,-46278681934.0,-38808914387.0,-38382856460.0,-56187291859.0,-358432556557.0,-171391722968.0,-43566211523.0,-63932965882.0,-40431027107.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,31678041581.0,-1501225940.0,7832885717.0,-82349283595.0,-158881767572.0,-428774433685.0,-286613948326.0,-153411341349.0,-182254958195.0,-160252365084.0
12,Thu nhập khác,46149490998.0,20698521753.0,10686565058.0,86746810172.0,5064109789.0,2260564782.0,3487314917.0,425802376.0,615199797.0,399704215.0
13,Chi phí khác,-12259741293.0,-16832424450.0,-7068595765.0,-3393998546.0,-32810290853.0,-12313759162.0,-14183332475.0,-6962708886.0,-8040450949.0,-6016389421.0
14,"Thu nhập khác, ròng",33889749705.0,3866097303.0,3617969293.0,83352811626.0,-27746181064.0,-10053194380.0,-10696017558.0,-6536906510.0,-7425251152.0,-5616685206.0
15,Lãi/(lỗ) từ công ty liên doanh  (từ năm 2015),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Lãi/(lỗ) ròng trước thuế,65567791286.0,2364871363.0,11450855010.0,1003528031.0,-186627948636.0,-438827628065.0,-297309965884.0,-159948247859.0,-189680209347.0,-165869050290.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-16576966776.0,-1243552993.0,-6007753892.0,-300597341.0,0.0,0.0,-1304533815.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-16576966776.0,-1243552993.0,-6007753892.0,-300597341.0,0.0,0.0,-1304533815.0,0.0,0.0,0.0
20,Lãi/(lỗ) thuần sau thuế,48990824510.0,1121318370.0,5443101118.0,702930690.0,-186627948636.0,-438827628065.0,-298614499699.0,-159948247859.0,-189680209347.0,-165869050290.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,48990824510.0,1121318370.0,5443101118.0,702930690.0,-186627948636.0,-438827628065.0,-298614499699.0,-159948247859.0,-189680209347.0,-165869050290.0
23,Lãi cơ bản trên cổ phiếu,1737.0,26.0,125.0,16.0,-4290.0,-10087.0,-6864.0,-3677.0,-4360.0,-3813.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
