,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021
0,Doanh số,24998482934.0,44110964954.0,26622488539.0,3082261617.0,1973505642.0,1869121000.0,2303288364.0,2206877088.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,24998482934.0,44110964954.0,26622488539.0,3082261617.0,1973505642.0,1869121000.0,2303288364.0,2206877088.0
3,Giá vốn hàng bán,-23961296828.0,-51822307808.0,-26503640636.0,-11391297540.0,-9755885927.0,-9669890364.0,-8907703163.0,-8351284008.0
4,Lãi gộp,1037186106.0,-7711342854.0,118847903.0,-8309035923.0,-7782380285.0,-7800769364.0,-6604414799.0,-6144406920.0
5,Thu nhập tài chính,810207.0,4802875.0,159374168.0,5438208.0,565558.0,182240.0,139438.0,44920.0
6,Chi phí tài chính,-107278548.0,-12667341723.0,-62525635.0,0.0,0.0,-47502000.0,-61124000.0,-61960000.0
7,Trong đó: Chi phí lãi vay,-98549455.0,-12646326443.0,-57026659.0,0.0,0.0,-47502000.0,-61124000.0,-61960000.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-319118795.0,-40374560.0,-67800000.0,-7789419.0,0.0,0.0,0.0,0.0
10,Chi phí quản lý doanh  nghiệp,-2801655852.0,-2720614352.0,-2067778362.0,-1518681345.0,-1561365089.0,-1596934742.0,-538870055.0,-1365826607.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,-2190056882.0,-23134870614.0,-1919881926.0,-9830068479.0,-9343179816.0,-9445023866.0,-7204269416.0,-7572148607.0
12,Thu nhập khác,233123600.0,316249727.0,49664900.0,444479421.0,27272728.0,0.0,0.0,0.0
13,Chi phí khác,-15400000.0,0.0,-61858507.0,-595947014.0,-325732957.0,-215596657.0,-1168875457.0,-317537252.0
14,"Thu nhập khác, ròng",217723600.0,316249727.0,-12193607.0,-151467593.0,-298460229.0,-215596657.0,-1168875457.0,-317537252.0
16,Lãi/(lỗ) ròng trước thuế,-1972333282.0,-22818620887.0,-1932075533.0,-9981536072.0,-9641640045.0,-9660620523.0,-8373144873.0,-7889685859.0
17,Thuế thu nhập doanh nghiệp – hiện thời,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Lãi/(lỗ) thuần sau thuế,-1972333282.0,-22818620887.0,-1932075533.0,-9981536072.0,-9641640045.0,-9660620523.0,-8373144873.0,-7889685859.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,-1972333282.0,-22818620887.0,-1932075533.0,-9981536072.0,-9641640045.0,-9660620523.0,-8373144873.0,-7889685859.0
23,Lãi cơ bản trên cổ phiếu,0.0,0.0,0.0,0.0,-7191.0,-7205.0,0.0,-5883.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
