,CHỈ TIÊU,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,Doanh số,315958442858.0,289520073160.0,304940563339.0,286723543927.0,193962211744.0,164205949630.0,198740830680.0,178890068192.0,155918961216.0,181454420764.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,315958442858.0,289520073160.0,304940563339.0,286723543927.0,193962211744.0,164205949630.0,198740830680.0,178890068192.0,155918961216.0,181454420764.0
3,Giá vốn hàng bán,-283006796340.0,-256678308917.0,-270200208843.0,-245124174089.0,-157160631615.0,-125625066377.0,-151892831817.0,-131394378071.0,-104608652616.0,-123745788840.0
4,Lãi gộp,32951646518.0,32841764243.0,34740354496.0,41599369838.0,36801580129.0,38580883253.0,46847998863.0,47495690121.0,51310308600.0,57708631924.0
5,Thu nhập tài chính,616078609.0,1395213490.0,580514193.0,1403051670.0,629787274.0,387189699.0,360922404.0,362850421.0,266946770.0,296593522.0
6,Chi phí tài chính,-3413615876.0,-2710331316.0,-2031326381.0,-1547284976.0,-1353453435.0,-10975793858.0,-14048179709.0,-13216428624.0,-13794478048.0,-18180507710.0
7,Trong đó: Chi phí lãi vay,-3361885216.0,-2680675774.0,-1953640145.0,-1489115608.0,-1329226273.0,-10974071414.0,-14030694867.0,-13192768624.0,-13762166799.0,-18173499330.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-15930541715.0,-18786880175.0,-18993351648.0,-22781667879.0,-18566390706.0,-16486946736.0,-16052282264.0,-14425194561.0,-17086483094.0,-17276641030.0
10,Chi phí quản lý doanh  nghiệp,-3412758363.0,-3206946608.0,-4967316787.0,-3740046513.0,-3908889878.0,-7591772594.0,-9010950537.0,-9185964199.0,-10013490882.0,-10466443038.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,10810809173.0,9532819634.0,9328873873.0,14933422140.0,13602633384.0,3913559764.0,8097508757.0,11030953158.0,10682803346.0,12081633668.0
12,Thu nhập khác,2641940420.0,1765715647.0,2356136197.0,265270963.0,812479754.0,888530685.0,873568235.0,959800785.0,558852570.0,741235081.0
13,Chi phí khác,-120941717.0,-3894465.0,-302865417.0,0.0,-17163421.0,-91937758.0,-230146428.0,-100000.0,-15432803.0,-116370147.0
14,"Thu nhập khác, ròng",2520998703.0,1761821182.0,2053270780.0,265270963.0,795316333.0,796592927.0,643421807.0,959700785.0,543419767.0,624864934.0
16,Lãi/(lỗ) ròng trước thuế,13331807876.0,11294640816.0,11382144653.0,15198693103.0,14397949717.0,4710152691.0,8740930564.0,11990653943.0,11226223113.0,12706498602.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-3310512207.0,-2776347790.0,-2921186390.0,-3625884984.0,-3077953997.0,-2148856975.0,-1771103403.0,-1651755047.0,-878994018.0,-2171426065.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,-23785593.0,-29018423.0,-20931322.0,228691729.0,-122749178.0,-97875778.0,-8503178.0,104525783.0,-31108970.0,-22605792.0
19,Chi phí thuế thu nhập doanh nghiệp,-3334297800.0,-2805366213.0,-2942117712.0,-3397193255.0,-3200703175.0,-2246732753.0,-1779606581.0,-1547229264.0,-910102988.0,-2194031857.0
20,Lãi/(lỗ) thuần sau thuế,9997510076.0,8489274603.0,8440026941.0,11801499848.0,11197246542.0,2463419938.0,6961323983.0,10443424679.0,10316120125.0,10512466745.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,-739605811.0,0.0,0.0,-1813021680.0,436196877.0,2371711593.0,2618052492.0,3179544613.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,9997510076.0,8489274603.0,9179632752.0,11801499848.0,11197246542.0,4276441618.0,6525127106.0,8071713086.0,7698067633.0,7332922132.0
23,Lãi cơ bản trên cổ phiếu,2241.0,1825.0,1974.0,2124.0,2106.0,566.0,1079.0,1209.0,738.0,679.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
