,Unnamed: 0,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-35881929612.0,-195309530902.0,-202632245449.0,-302850503172.0,329288743182.0,93237582175.0,-156339244325.0,-31459672644.0,254641848742.0,579736304708.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,0.0,0.0,261725451192.0,221384622163.0,497524843520.0,839272658615.0,575526151044.0,441476846322.0,411753569691.0,839989064113.0
2,Lãi trước thuế,0.0,0.0,120703962444.0,105575334847.0,361333580046.0,717893768218.0,352914707453.0,121145127903.0,181109813572.0,621902516850.0
3,Khấu hao TSCĐ,26361473559.0,39057022814.0,58083800260.0,56646199642.0,55908341404.0,71269448083.0,100714057430.0,120880738905.0,124345439489.0,119382017464.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,3225414107.0,6418654280.0,12177677682.0,10070227319.0,6972197640.0,31943121720.0,-50384386370.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,-3147175280.0,-9314996981.0,-7744421342.0,-1616582222.0,2621703639.0,-336820349.0,4177107500.0,4998636358.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,0.0,-4867506448.0,-72540412694.0,-102314150853.0,-132437223531.0,-33114890867.0,-109183853670.0,-73563674435.0,-139454780525.0
9,Chi phí lãi vay,0.0,0.0,87726956109.0,134599843069.0,178163816583.0,174093020748.0,145418375749.0,277028531813.0,226069269935.0,233160673966.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,0.0,0.0,-403165377223.0,-534795433470.0,164589426053.0,-310067786953.0,75430427374.0,31375335978.0,-235556697263.0,86224607006.0
13,(Tăng)/giảm hàng tồn kho,0.0,0.0,-61092576757.0,285207988850.0,-46148449170.0,-274048560549.0,-622809092888.0,-128541358511.0,278806692752.0,-236501851367.0
14,Tăng/(giảm) các khoản phải trả,0.0,0.0,-9589674983.0,-136890550237.0,-105843756808.0,48279665882.0,86319370218.0,-93347595414.0,40037411338.0,105950646289.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,69861913579.0,-1590767127.0,-3359774359.0,-4037491401.0,-8251311005.0,6584902669.0,-2408137507.0,24426844499.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,27471241333.0,0.0,0.0,1886862388.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,-87726956109.0,-126539843069.0,-170842808106.0,-180192202925.0,-234441147426.0,-272001346392.0,-228170344201.0,-232238842134.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,-638109845.0,-9535844282.0,-6363791552.0,-27848062882.0,-27843731642.0,-23734111796.0,-10615012768.0,-10747527598.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,556843364.0,0.0,0.0,0.0,0.0,6735654500.0,894366700.0,2633363900.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,-35000000.0,-90676000.0,-266946396.0,-7500000.0,-269910000.0,-8000000.0,-100000000.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-72297980332.0,17898898557.0,-356922710428.0,-1560819784576.0,-261442454216.0,-57599132126.0,-286144733923.0,-300493149778.0,-81102693271.0,-82347450852.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-56332674000.0,-692000000.0,-245611598174.0,-557947026338.0,-189460815486.0,-124237195002.0,-799065950193.0,-942644491419.0,-248596831057.0,-261706975849.0
23,Tiền thu được từ thanh lý tài sản cố định,7757048000.0,15584487358.0,249424589000.0,25603410842.0,0.0,5240884004.0,240082847900.0,164063971000.0,236685000000.0,291387284605.0
