,CHỈ TIÊU,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018
0,TỔNG TÀI SẢN,303393835851.0,333412749405.0,298029566600.0,284037670262.0,247048823157.0,267763213575.0,284294635845.0,306333974042.0,441307295528.0,355941447605.0
1,TÀI SẢN NGẮN HẠN,271174336406.0,298631336770.0,262133384669.0,214803220248.0,187486822739.0,228647166489.0,244516946789.0,266856160602.0,401978461389.0,316679712726.0
2,Tiền và tương đương tiền,10700743424.0,30865502084.0,52651398807.0,21253562960.0,20916268400.0,38519451002.0,18585989924.0,12057690030.0,18432400199.0,66183135412.0
3,Tiền,10700743424.0,25865502084.0,47651398807.0,16253562960.0,15916268400.0,28519451002.0,13585989924.0,12057690030.0,18432400199.0,66183135412.0
4,Các khoản tương đương tiền,0.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,10000000000.0,5000000000.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,172477975304.0,173629806976.0,145315592616.0,117554663967.0,109832731082.0,171537758132.0,163838707969.0,181212626469.0,226065921002.0,200930831453.0
10,Phải thu khách hàng,79453252291.0,130107159266.0,106515936517.0,92668259681.0,87507631473.0,163495992951.0,129998094767.0,143620641415.0,188801464739.0,190226187463.0
11,Trả trước người bán,42305146410.0,18701004155.0,6248310471.0,9882387746.0,8547635230.0,6114815500.0,32954437646.0,36872121920.0,36419659173.0,9051589193.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,2000000000.0,2000000000.0,0.0,10000000000.0,10000000000.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,49114989924.0,23217056876.0,32946758949.0,5399429861.0,4172877700.0,2322363002.0,1281588877.0,1115276455.0,1240210411.0,2048468118.0
16,Dự phòng nợ khó đòi,-395413321.0,-395413321.0,-395413321.0,-395413321.0,-395413321.0,-395413321.0,-395413321.0,-395413321.0,-395413321.0,-395413321.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",86082549885.0,91185556940.0,63814450188.0,72671371895.0,55445971743.0,18537306044.0,58115657658.0,68790052945.0,153161527413.0,49532800259.0
19,Hàng tồn kho,86082549885.0,91185556940.0,63814450188.0,72671371895.0,55445971743.0,18537306044.0,58115657658.0,68790052945.0,153161527413.0,49532800259.0
