,Unnamed: 0,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-18866403774.0,46586875898.0,-32494298888.0,1970686170.0,26454406544.0,9650149225.0,-151800821.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,3564071254.0,4477027623.0,-27074316283.0,-11176692498.0,-1183617449.0,-10689703727.0,182617601.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-6407750.0,-85141340.0,-27153913998.0,-9487490910.0,-1738652866.0,-11084703727.0,-212772000.0
23,Tiền thu được từ thanh lý tài sản cố định,33406596.0,92615000.0,0.0,0.0,16363636.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,-3000000000.0,0.0,-1640915760.0,-11400000000.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,6513392789.0,4023985891.0,1720513475.0,9710798412.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,23679619.0,445568072.0,0.0,0.0,538671781.0,395000000.0,395389601.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,4800000000.0,461218700.0,36813252684.0,-9725764970.0,-9385494238.0,-12354370936.0,-2889296272.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,4800000000.0,12261218700.0,71598023222.0,43429383528.0,39330952162.0,39460544587.0,60114409718.0
33,Tiển trả các khoản đi vay,0.0,-11800000000.0,-34784770538.0,-48396212328.0,-43120428800.0,-45661613023.0,-56274376990.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,-4758936170.0,-5596017600.0,-6153302500.0,-6729329000.0
37,Lưu chuyển tiền thuần trong kỳ,-10502332520.0,51525122221.0,-22755362487.0,-18931771298.0,15885294857.0,-13393925438.0,-2858479492.0
38,Tiền và tương đương tiền đầu kỳ,12616682444.0,2114349924.0,53639472145.0,30884109658.0,11952338360.0,27837633217.0,14443707779.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,2114349924.0,53639472145.0,30884109658.0,11952338360.0,27837633217.0,14443707779.0,11585228287.0
