,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,10318320469.0,-11001269009.0,16367342907.0,4888123750.0,1424429945.0,5448260527.0,11594365236.0,-7635632426.0,3585626824.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,11883507410.0,12422071472.0,8465335633.0,6591598504.0,3891214953.0,4635531454.0,6502379233.0,4923507527.0,6296806898.0
2,Lãi trước thuế,4044718238.0,4867768228.0,4629471984.0,3911452196.0,1853159347.0,2552703976.0,4068423838.0,2485940667.0,2905159572.0
3,Khấu hao TSCĐ,5486370534.0,5680074112.0,3724830319.0,1497813828.0,1082059334.0,1128474308.0,1271580038.0,1099584898.0,1974334848.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,-52367692.0,0.0,-1561165199.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,58469419.0,386063194.0,44544981.0,-2059988.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-42350554.0,-18662013.0,-16491388.0,-8516618.0,-3695920.0,-357387103.0,-4323995.0,-4536467.0,-308922382.0
9,Chi phí lãi vay,2447136884.0,1834421726.0,1302626723.0,1146304117.0,961752180.0,1311740273.0,1166699352.0,1342518429.0,1726234860.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,7169914158.0,-10722589854.0,16906285233.0,1621453243.0,12517134769.0,-2262513691.0,5722402077.0,-14417992008.0,-5909727067.0
13,(Tăng)/giảm hàng tồn kho,122104171.0,1366659088.0,8156444600.0,1074127964.0,-214522360.0,64859383.0,934324092.0,-3462329960.0,-4215463780.0
14,Tăng/(giảm) các khoản phải trả,-2185022439.0,-11471407153.0,-14071721067.0,-2925780695.0,-11739622211.0,6132374495.0,662035174.0,7438387563.0,11299391406.0
15,( Tăng)/giảm chi phí trả trước,-1317731691.0,1061961361.0,139293230.0,73000826.0,39156274.0,-99961040.0,8165844.0,-37063380.0,33983319.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-2479991535.0,-1822085516.0,-1302626723.0,-1191732145.0,-973039996.0,-1316747553.0,-1169540043.0,-1329301025.0,-1720815780.0
18,Thuế thu nhập doanh nghiệp đã trả,-1161560299.0,-931940309.0,-1726481650.0,-832947289.0,-467848484.0,-691496807.0,-637203488.0,-864378143.0,-517827377.0
19,Tiền thu khác từ các hoạt động kinh doanh,3144714344.0,794515033.0,839685365.0,942006200.0,0.0,1000000.0,0.0,560359000.0,767438645.0
20,Tiền chi khác từ các hoạt động kinh doanh,-4857613650.0,-1698453131.0,-1038871714.0,-463602858.0,-1628043000.0,-1014785714.0,-428197653.0,-446822000.0,-2448159440.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-196649446.0,-673337987.0,-710986794.0,8516618.0,3695920.0,-1343061260.0,-3152524568.0,-7348843622.0,280522382.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-239000000.0,-692000000.0,-727478182.0,0.0,0.0,-1700448363.0,-3156848563.0,-7009743725.0,-28400000.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,354545454.0,0.0,-343636364.0,304545455.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,42350554.0,18662013.0,16491388.0,8516618.0,3695920.0,2841649.0,4323995.0,4536467.0,4376927.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-8517990435.0,8767195022.0,-16570200446.0,-4941094151.0,-1205750420.0,-2876194224.0,-4130145266.0,12237930787.0,-4298785187.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,175245051629.0,225981416237.0,179436565399.0,146729132349.0,186094754887.0,150345305246.0,121551050649.0,167533467857.0,123832738101.0
33,Tiển trả các khoản đi vay,-183322042064.0,-216314221215.0,-195106765845.0,-150170226500.0,-185800505307.0,-152346499470.0,-124431195915.0,-153420537070.0,-126881523288.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-441000000.0,-900000000.0,-900000000.0,-1500000000.0,-1500000000.0,-875000000.0,-1250000000.0,-1875000000.0,-1250000000.0
37,Lưu chuyển tiền thuần trong kỳ,1603680588.0,-2907411974.0,-913844333.0,-44453783.0,222375445.0,1229005043.0,4311695402.0,-2746545261.0,-432635981.0
38,Tiền và tương đương tiền đầu kỳ,2634746662.0,4238427250.0,1331015276.0,417170943.0,372717160.0,595092605.0,1824097648.0,6135793050.0,3389247789.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,4238427250.0,1331015276.0,417170943.0,372717160.0,595092605.0,1824097648.0,6135793050.0,3389247789.0,2956611808.0
