,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Doanh số,41069374709.0,31027889942.0,50639377169.0,57446319516.0,55150846936.0,31707135766.0,32132418667.0,38481415810.0,40216100919.0,41048512524.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,41069374709.0,31027889942.0,50639377169.0,57446319516.0,55150846936.0,31707135766.0,32132418667.0,38481415810.0,40216100919.0,41048512524.0
3,Giá vốn hàng bán,-26264794010.0,-17317210151.0,-30716677190.0,-27709784695.0,-32224727743.0,-20169202868.0,-20842413256.0,-28531244580.0,-31802605249.0,-30486657469.0
4,Lãi gộp,14804580699.0,13710679791.0,19922699979.0,29736534821.0,22926119193.0,11537932898.0,11290005411.0,9950171230.0,8413495670.0,10561855055.0
5,Thu nhập tài chính,186636632.0,119881703.0,164784774.0,202366033.0,123069228.0,264169602.0,252428768.0,241694240.0,153381890.0,278275592.0
6,Chi phí tài chính,-909000000.0,-487516868.0,-415555555.0,-317805556.0,0.0,-8030998.0,0.0,0.0,0.0,0.0
7,Trong đó: Chi phí lãi vay,-909000000.0,-486594445.0,-415555555.0,-317805556.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-69650775.0,-67584411.0,-242584411.0,107415589.0,-67584411.0,-22184411.0,-66984411.0,-53154411.0,-96867761.0,-81286951.0
10,Chi phí quản lý doanh  nghiệp,-6100856887.0,-6726523221.0,-7142659698.0,-8923762289.0,-8374475235.0,-4297719425.0,-4950635789.0,-5500693109.0,-5915510395.0,-5720698498.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,7911709669.0,6548936994.0,12286685089.0,20804748598.0,14607128775.0,7474167666.0,6524813979.0,4638017950.0,2554499404.0,5038145198.0
12,Thu nhập khác,208101283.0,4500000.0,128136364.0,277227273.0,4500000.0,4500000.0,3000000.0,6000000.0,23925000.0,4500000.0
13,Chi phí khác,0.0,-11000.0,-5673126.0,-2200022000.0,-288475133.0,-22000.0,-19756852.0,0.0,-110000.0,-2063200.0
14,"Thu nhập khác, ròng",208101283.0,4489000.0,122463238.0,-1922794727.0,-283975133.0,4478000.0,-16756852.0,6000000.0,23815000.0,2436800.0
16,Lãi/(lỗ) ròng trước thuế,8119810952.0,6553425994.0,12409148327.0,18881953871.0,14323153642.0,7478645666.0,6508057127.0,4644017950.0,2578314404.0,5040581998.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-730000000.0,-560182903.0,-2525000000.0,-3666726246.0,-3104931784.0,-1615017972.0,-1312302936.0,-867312514.0,-485000000.0,-1217246146.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,-965816.0,-965816.0,-433333.0,-6671091.0,-433333.0,-670942.0,-433333.0,262242.0,-433333.0,-433333.0
19,Chi phí thuế thu nhập doanh nghiệp,-730965816.0,-561148719.0,-2525433333.0,-3673397337.0,-3105365117.0,-1615688914.0,-1312736269.0,-867050272.0,-485433333.0,-1217679479.0
20,Lãi/(lỗ) thuần sau thuế,7388845136.0,5992277275.0,9883714994.0,15208556534.0,11217788525.0,5862956752.0,5195320858.0,3776967678.0,2092881071.0,3822902519.0
21,Lợi ích của cổ đông thiểu số,234026421.0,37506106.0,54802801.0,73202108.0,121589725.0,170498878.0,-54397704.0,178730724.0,244168483.0,89157727.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,7154818715.0,5954771169.0,9828912193.0,15135354426.0,11096198800.0,5692457874.0,5249718562.0,3598236954.0,1848712588.0,3733744792.0
23,Lãi cơ bản trên cổ phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
