,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-5617995078.0,14479609260.0,59226618863.0,-56125705444.0,-4992126067.0,-1820952411.0,3613919121.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,2318907719.0,-50165830622.0,-12509398455.0,-62135100783.0,-9513196743.0,207581411.0,8304876550.0
2,Lãi trước thuế,-84643394978.0,-186940223885.0,-55595467648.0,-387545229843.0,-72855679578.0,-56985121988.0,-55337534829.0
3,Khấu hao TSCĐ,12918412025.0,11479611730.0,7498494557.0,5281911443.0,3873998217.0,1697802237.0,2495507680.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,55931809152.0,74564651643.0,-1445673075.0,285111647117.0,-1920202339.0,0.0,2704659870.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Lãi/(lỗ) từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-11784710426.0,-4215778842.0,-4885568281.0,-59167061310.0,6173495106.0,-848737931.0,-16874786.0
9,Chi phí lãi vay,29896791946.0,54945908732.0,41918815992.0,94183631810.0,55421089452.0,56343639093.0,58459118615.0
10,Thu lãi và cổ tức,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,-205897601.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-48086246773.0,230479078877.0,185510690202.0,-123920088122.0,157315873649.0,18742015629.0,-6613468793.0
13,(Tăng)/giảm hàng tồn kho,141214134165.0,141433694058.0,153337511648.0,3502600038.0,7991508137.0,2993259126.0,-2343783140.0
14,Tăng/(giảm) các khoản phải trả,-102304340626.0,-302186662511.0,-271803905518.0,125535872384.0,-165067291619.0,-27706363931.0,807691555.0
15,( Tăng)/giảm chi phí trả trước,5230824085.0,3995208753.0,5124659844.0,4383180431.0,4280980509.0,4000582751.0,3458602949.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,6150224953.0,-8550061756.0,-395757663.0,-2092169392.0,0.0,-58027397.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,-1625660236.0,-471202540.0,0.0,0.0,0.0,0.0,0.0
19,Tiền thu khác từ các hoạt động kinh doanh,3038750749.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-11554589114.0,-54614999.0,-37181195.0,-1400000000.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,8049154464.0,3537807897.0,2264780760.0,30019747526.0,4445435332.0,848737931.0,16874786.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-3872847047.0,0.0,-129895000.0,-692094581.0,-608716030.0,0.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,122090909.0,0.0,0.0,25260481818.0,701600000.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,6917859074.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,2543416464.0,0.0,1937500000.0,5114913673.0,2740000000.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,2338635064.0,0.0,457175760.0,336446616.0,1612551362.0,848737931.0,16874786.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,20729797294.0,-68656837565.0,-69969564081.0,8018475990.0,1425144975.0,656000000.0,-3200000000.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,65219780000.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,325677421199.0,168132831335.0,69047565395.0,23040426000.0,3950000000.0,1256000000.0,600000000.0
33,Tiển trả các khoản đi vay,-304947623905.0,-236789668900.0,-139017129476.0,-80241730010.0,-2524855025.0,-600000000.0,-3800000000.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tiền lãi đã nhận,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,23160956680.0,-50639420408.0,-8478164458.0,-18087481928.0,878454240.0,-316214480.0,430793907.0
38,Tiền và tương đương tiền đầu kỳ,64592745577.0,87753702257.0,37114281849.0,28636117391.0,10548635463.0,11427089703.0,11110875223.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,87753702257.0,37114281849.0,28636117391.0,10548635463.0,11427089703.0,11110875223.0,11541669130.0
