,Unnamed: 0,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-4505819990.0,-108041648610.0,-136885173119.0,-105669039374.0,55042905056.0,10535546969.0,-87409126728.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,42762746190.0,58862131798.0,91810467739.0,158152449917.0,213004113677.0,254093157126.0,301973760883.0
2,Lãi trước thuế,9902388965.0,21907470557.0,45397136149.0,77560783342.0,95264376950.0,110486587369.0,123381514617.0
3,Khấu hao TSCĐ,15258430312.0,16911802124.0,20332502324.0,31619617765.0,44919541689.0,54271661455.0,62656438443.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,-77223132.0,184300710.0,-238526938.0,-174637258.0,-207771532.0,-218876793.0,-280930144.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-728326901.0,-13898069.0,-46955471.0,-549348001.0,-7353743498.0,-19634235047.0,-43581692418.0
9,Chi phí lãi vay,18407476946.0,19872456476.0,26366311675.0,49696034069.0,80381710068.0,109188020142.0,159798430385.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-49670267254.0,-62098966227.0,-23415491446.0,-96862367818.0,76256006876.0,-195012635645.0,-156133347022.0
13,(Tăng)/giảm hàng tồn kho,-60484779744.0,-73359623615.0,-162051921004.0,-143857035288.0,-115267623257.0,-14365921555.0,-54473059692.0
14,Tăng/(giảm) các khoản phải trả,82397184351.0,-13345816357.0,-16425895971.0,57288315667.0,-19015313463.0,88352489678.0,-3353422919.0
15,( Tăng)/giảm chi phí trả trước,-1103226587.0,1790021364.0,-154855727.0,-6512807295.0,-3758245574.0,-2141266773.0,5047646950.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-18407476946.0,-19872456476.0,-26366311675.0,-51833012928.0,-80760483504.0,-101669960514.0,-156374477662.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,-16939097.0,-281165035.0,-22044581629.0,-14663149699.0,-18459715348.0,-24096227266.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,-752400000.0,-260600000.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-24761624292.0,-27053572665.0,-94610169985.0,-203796161116.0,-125268115716.0,-618850250586.0,-236014274100.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-25726935103.0,-26767470734.0,-60437125456.0,-86100298328.0,-70438740830.0,-135725436277.0,-153828636690.0
23,Tiền thu được từ thanh lý tài sản cố định,960000000.0,0.0,0.0,0.0,13173333339.0,1454545455.0,1090909091.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,-300000000.0,-720000000.0,-20866860822.0,-124350000000.0,-280775400000.0,-491032175000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,16080000000.0,50768460822.0,136400000000.0,373400000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,-33500000000.0,-113495349967.0,0.0,-370000000000.0,-12765420680.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,10000000000.0,17675491142.0
28,Cổ tức và tiền lãi nhận được,5310811.0,13898069.0,46955471.0,586348001.0,5578830953.0,19796040236.0,29445558037.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,47130415525.0,150327415527.0,205942603068.0,324896328054.0,111784696371.0,671566869640.0,544966159105.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,110000000000.0,0.0,200000000000.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,372030687116.0,493869354216.0,704496611550.0,1041251331319.0,1145697350356.0,2556749370913.0,3165005146382.0
33,Tiển trả các khoản đi vay,-324029997179.0,-449553087440.0,-494677443711.0,-914581064551.0,-1029838354073.0,-1878365259592.0,-2610742890177.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,-870274412.0,-3988851249.0,-3876564771.0,-1773938714.0,-4074299912.0,-6817241681.0,-9296097100.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,17862971243.0,15232194252.0,-25552740036.0,15431127564.0,41559485711.0,63252166023.0,221542758277.0
38,Tiền và tương đương tiền đầu kỳ,3825432674.0,21736547069.0,36784440611.0,11470227513.0,26984485896.0,68644581616.0,132141568948.0
39,Ảnh hưởng của chênh lệch tỷ giá,48143152.0,-184300710.0,238526938.0,83130819.0,100610009.0,244821309.0,11762521.0
40,Tiền và tương đương tiền cuối kỳ,21736547069.0,36784440611.0,11470227513.0,26984485896.0,68644581616.0,132141568948.0,353696089746.0
