,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,992889139042.0,7049226584.0,199746763495.0,38486428414.0,813344194564.0,-94655977924.0,-58447401226.0,-634648708056.0,-151536777968.0,-232923903391.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,108289421613.0,526075560522.0,17773375947.0,-89101308150.0,-53385659683.0,-17367119799.0,90787814505.0,27612275004.0,-22776606896.0,61817313116.0
2,Lãi trước thuế,112429742632.0,611167020516.0,148693406944.0,109962547583.0,-35377349511.0,70989961677.0,85883460708.0,87845691049.0,149254286591.0,79996840301.0
3,Khấu hao TSCĐ,9459007950.0,9536311843.0,10557777010.0,10548340322.0,10385697281.0,27087593800.0,14832779570.0,15328660264.0,15581097328.0,15795122610.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,8567115385.0,-10774573916.0,-22072105363.0,413519237.0,-569500000.0,-21251657756.0,-351190114.0,-9860291992.0,0.0,-1613061138.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-22540508981.0,-84088219880.0,-119405702644.0,-210025715292.0,-27824507453.0,-94193017520.0,-9577235659.0,-65701784317.0,-187611990815.0,-32361588657.0
9,Chi phí lãi vay,374064627.0,235021959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,1204561399006.0,-377168829108.0,525112526503.0,-248217797861.0,217555125257.0,442423525380.0,-670505297094.0,-229546758291.0,13528136062.0,-368939339532.0
13,(Tăng)/giảm hàng tồn kho,40065796658.0,7368015928.0,117220851892.0,91958866516.0,145629198847.0,-126738047950.0,232818532758.0,-136387049098.0,-170532116156.0,93559241388.0
14,Tăng/(giảm) các khoản phải trả,-291583363359.0,99498940020.0,-148515571209.0,92778755751.0,162762725732.0,-120288643884.0,246709942307.0,-238856932204.0,68683884321.0,-32957254195.0
15,( Tăng)/giảm chi phí trả trước,-3590742825.0,6425556757.0,2258695566.0,-6242090415.0,5752680017.0,-144731633949.0,3383083548.0,3670541419.0,-30667366465.0,27713771402.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-982845587.0,-235021959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,-67000000000.0,-52000000000.0,-80525817494.0,-10240570519.0,0.0,-6963414870.0,0.0,0.0,0.0,0.0
19,Tiền thu khác từ các hoạt động kinh doanh,24913199265.0,0.0,0.0,0.0,335030124394.0,1924110025.0,38358522750.0,-38358522750.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-21783725729.0,-202914995576.0,-233577297710.0,207550573092.0,0.0,-122914752877.0,0.0,-22782262136.0,-9772708834.0,-14117635570.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-779938522611.0,96666822959.0,41444058808.0,782621821196.0,-161355148058.0,254712469484.0,-461552931541.0,834182171091.0,268653963417.0,114282527868.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-1183230078.0,0.0,0.0,-1653695466.0,-974180109.0,0.0,0.0,-73812287276.0,0.0,-1301581337.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,-1607500000000.0,-645000000000.0,-770000000000.0,94000000000.0,-950000000000.0,-796000000000.0,-530000000000.0,530000000000.0,-70000000000.0,-20000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,1127500000000.0,710000000000.0,670000000000.0,562500000000.0,665000000000.0,953500000000.0,0.0,365000000000.0,150000000000.0,100000000000.0
26,Đầu tư vào các doanh nghiệp khác,670000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,-1047500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,78744707467.0,31666822959.0,141444058808.0,127775516662.0,124619032051.0,97212469484.0,68447068459.0,12994458367.0,188653963417.0,35584109205.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,0.0,-58237163600.0,-422100655455.0,-606884369026.0,-592213093080.0,0.0,0.0,0.0,-144191111973.0,-23285640.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,392105740128.0,184771400680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Tiển trả các khoản đi vay,-392105740128.0,-184771400680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,-58237163600.0,-422100655455.0,-606884369026.0,-592213093080.0,0.0,0.0,0.0,-144191111973.0,-23285640.0
37,Lưu chuyển tiền thuần trong kỳ,212950616431.0,45478885943.0,-180909833152.0,214223880584.0,59775953426.0,160056491560.0,-520000332767.0,199533463035.0,-27073926524.0,-118664661163.0
38,Tiền và tương đương tiền đầu kỳ,14970322697.0,227920939128.0,273399825071.0,92489991919.0,306713872503.0,366489825929.0,526546317489.0,6545984722.0,206079447757.0,179005521233.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,227920939128.0,273399825071.0,92489991919.0,306713872503.0,366489825929.0,526546317489.0,6545984722.0,206079447757.0,179005521233.0,60340860070.0
