,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,2006543155094.0,1855760598132.0,1862736756719.0,1754286599346.0,1643790833262.0,1680926774375.0,1530042024137.0,1465085586596.0,1422927059448.0,1521540206323.0
1,TÀI SẢN NGẮN HẠN,675623592541.0,612545474642.0,613582846267.0,570280760700.0,501620898869.0,613432014753.0,537780692996.0,588663014053.0,637720100903.0,731630011051.0
2,Tiền và tương đương tiền,209424641432.0,117862497940.0,202911783237.0,97378206645.0,54720698092.0,129160069556.0,39853982745.0,45431938636.0,179796711341.0,144784955422.0
3,Tiền,209424641432.0,117862497940.0,93411783237.0,64378206645.0,54720698092.0,129160069556.0,39853982745.0,45431938636.0,179796711341.0,144784955422.0
4,Các khoản tương đương tiền,0.0,0.0,109500000000.0,33000000000.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,5220174650.0,24893200937.0,0.0,71000000000.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,5220174650.0,24893200937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,71000000000.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,129234947090.0,118249094971.0,174337962325.0,193860051030.0,189452404283.0,199658250843.0,199380441610.0,242323265823.0,246663900935.0,322110923725.0
10,Phải thu khách hàng,119396209158.0,58613601728.0,165512650985.0,185077025879.0,188029903127.0,168469465020.0,146133037738.0,196592461679.0,207420481582.0,313948737368.0
11,Trả trước người bán,10319128164.0,60943725436.0,6815168843.0,11046100824.0,923423642.0,4432814767.0,1620074723.0,2369333781.0,1325544661.0,1764905906.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,2281661780.0,1752442839.0,6466524057.0,2871770219.0,7787395413.0,31526931520.0,55782501411.0,48434216875.0,46932004095.0,14551612029.0
16,Dự phòng nợ khó đòi,-2762052012.0,-3060675032.0,-4456381560.0,-5134845892.0,-7288317899.0,-4770960464.0,-4155172262.0,-5072746512.0,-9014129403.0,-8154331578.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",326713947742.0,342931851411.0,234714112656.0,201807468221.0,249533311609.0,256666768994.0,273596291775.0,294889446664.0,200440523038.0,240252970991.0
19,Hàng tồn kho,329221295347.0,345606563590.0,245330880883.0,203133535244.0,250817657592.0,257859099387.0,274782982201.0,297147795264.0,200568644005.0,240380078099.0
20,Dự phòng giảm giá HTK,-2507347605.0,-2674712179.0,-10616768227.0,-1326067023.0,-1284345983.0,-1192330393.0,-1186690426.0,-2258348600.0,-128120967.0,-127107108.0
