,Unnamed: 0,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-41426800790.0,-30680536766.0,-61507621179.0,-13566598847.0,-23993713348.0,-21193542651.0,-15414363399.0,-4385723862.0,-8560559821.0,-30511335136.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,-21174550039.0,-23341602487.0,-18093263018.0,-15469066107.0,-17123429435.0,-10653337673.0,-11158149801.0,-10854759013.0,-9565799950.0,-10843615730.0
2,Lãi trước thuế,2710258492.0,2208450860.0,1044889020.0,1918820149.0,1342937360.0,2709933536.0,1300539235.0,3166994628.0,1743994261.0,1897636737.0
3,Khấu hao TSCĐ,7659102673.0,7591310163.0,7905332266.0,8608165733.0,8966178889.0,10589541528.0,11437574537.0,10518974021.0,9708950692.0,8551487286.0
5,Chi phí dự phòng,0.0,0.0,0.0,0.0,0.0,2029787810.0,1014893904.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,-160933847.0,-18884774.0,141277652.0,62986525.0,-3576337.0,0.0,-14410692.0,-31831185.0,304519912.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-31543911204.0,-32980429663.0,-27024599530.0,-26137329641.0,-27600532209.0,-26015714621.0,-24911157477.0,-24526316970.0,-20986913718.0,-21602437747.0
9,Chi phí lãi vay,0.0,0.0,0.0,0.0,105000000.0,36690411.0,0.0,0.0,0.0,5178082.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-15619265006.0,2516742714.0,-50986414412.0,7175561497.0,18437988340.0,-4899182485.0,-1095632290.0,8254527416.0,8562820292.0,-21443903195.0
13,(Tăng)/giảm hàng tồn kho,-237263416.0,-6475067498.0,-21325610636.0,26719653507.0,-3591851240.0,-601970535.0,5219268735.0,-10542027663.0,10959138996.0,-1858860328.0
