,Unnamed: 0,Q2 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,406944433.0,1050372182.0,8839991765.0,-7491490763.0,149151748.0,-242161578.0,422957408.0,-1583149651.0,-399438447.0,-74792121.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,359404.0,372389.0,481728.0,294925.0,248242.0,391371.0,276282.0,207184.0,223833.0,249973.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,359404.0,372389.0,481728.0,294925.0,248242.0,391371.0,276282.0,207184.0,223833.0,249973.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,0.0,0.0,-2372423040.0,0.0,0.0,0.0,0.0,1529600000.0,0.0,0.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729600000.0,0.0,0.0
33,Tiển trả các khoản đi vay,0.0,0.0,-2372423040.0,0.0,0.0,0.0,0.0,-200000000.0,0.0,0.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,407303837.0,1050744571.0,6468050453.0,-7491195838.0,149399990.0,-241770207.0,423233690.0,-53342467.0,-399214614.0,-74542148.0
38,Tiền và tương đương tiền đầu kỳ,1858455367.0,1051140115.0,2099867383.0,8586532508.0,1095058037.0,1243423096.0,1037323911.0,1460796444.0,1409185581.0,1012179539.0
39,Ảnh hưởng của chênh lệch tỷ giá,22473627.0,-2017303.0,18614672.0,-278633.0,-1034931.0,35671022.0,238843.0,1731604.0,2208572.0,-1194540.0
40,Tiền và tương đương tiền cuối kỳ,2288232831.0,2099867383.0,8586532508.0,1095058037.0,1243423096.0,1037323911.0,1460796444.0,1409185581.0,1012179539.0,936442851.0
