,Unnamed: 0,2012,2013,2014,2015,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,4972223582.0,15888381858.0,-2982975142.0,20289337583.0,31297639038.0,17646136815.0,22853752777.0,31883223293.0,32161332204.0,31432060796.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-167494909.0,-11727270.0,447331762.0,-3364121435.0,-28231206548.0,-12754095624.0,-5022040239.0,-33060838378.0,-18419430372.0,-63017717854.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-167494909.0,-11727270.0,-715014310.0,-4333608454.0,-10639195506.0,-11667535396.0,-8473488623.0,-24400111784.0,-12806151661.0,-53610708343.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,121556311.0,0.0,161500000.0,0.0,0.0,0.0,0.0,36868000.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,-20112590739.0,-9400306151.0,-1546484542.0,-18500000000.0,-10000000000.0,-41000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,2173526213.0,9111512144.0,3653732700.0,31147974738.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,5467171527.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,0.0,0.0,1040789761.0,969487019.0,2359079697.0,2846574396.0,2824406713.0,727761262.0,732988589.0,408147751.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-3081076000.0,-3081076000.0,-3081076000.0,-3081075647.0,-5814989220.0,-15560445556.0,-11380581630.0,-11927579730.0,-15574233480.0,13742988309.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27840327000.0
33,Tiển trả các khoản đi vay,-3081076000.0,-3081076000.0,-3081076000.0,-3081075647.0,-5545935530.0,-5545935530.0,-5545935530.0,0.0,-5545935530.0,-5545935530.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5545935530.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,-269053690.0,-10014510026.0,-5834646100.0,-6381644200.0,-10028297950.0,-8551403161.0
37,Lưu chuyển tiền thuần trong kỳ,1723652673.0,12795578588.0,-5616719380.0,13844140501.0,-2748556730.0,-10668404365.0,6451130908.0,-13105194815.0,-1832331648.0,-17842668749.0
38,Tiền và tương đương tiền đầu kỳ,12566108169.0,14289760842.0,27085339430.0,21468619364.0,54244121379.0,51495564649.0,40827160284.0,47278291192.0,34173096377.0,32340764729.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,14289760842.0,27085339430.0,21468620050.0,35312759865.0,51495564649.0,40827160284.0,47278291192.0,34173096377.0,32340764729.0,14498095980.0
