,Unnamed: 0,2007,2008,2009,2010,2011,2012,2013
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,90633952885.0,43688519049.0,-16306632942.0,-3173583680.0,26580444240.0,-12284593903.0,3416148518.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Lãi trước thuế,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Khấu hao TSCĐ,0.0,11046461803.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Lãi/(lỗ) từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí lãi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Thu lãi và cổ tức,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,(Tăng)/giảm hàng tồn kho,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Tăng/(giảm) các khoản phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-466247921.0,-2641941720.0,-12496664023.0,-12403188046.0,-9493827188.0,8668690313.0,26047899874.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-103813296.0,-78441950.0,-18680473812.0,-29343825322.0,-10657146223.0,-487183818.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,2190150000.0,538000000.0,1036739152.0,16702826420.0,1085000000.0,8621024001.0,26034819669.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,-1000000000.0,-500000000.0,-400000000.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,500000000.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,-2664000000.0,-2200000000.0,-286360000.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,5400000000.0,0.0,0.0,143731960.0,0.0
28,Cổ tức và tiền lãi nhận được,111415375.0,98500230.0,533430637.0,137810856.0,78319035.0,391118170.0,13080205.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-88892424546.0,-52722955703.0,27517741582.0,14883255372.0,-18252959134.0,3740368644.0,-29169348328.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,15247332860.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,11231400000.0,17526000000.0,127789345718.0,110821101525.0,160824448546.0,38224390210.0,1885000000.0
33,Tiển trả các khoản đi vay,-115371157406.0,-70248955703.0,-98081284136.0,-95769906153.0,-179077407680.0,-34467605566.0,-31054348328.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,-2190320000.0,-167940000.0,0.0,-16416000.0,0.0
36,Tiền lãi đã nhận,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,1275280418.0,-11676378374.0,-1285555383.0,-693516354.0,-1166342082.0,124465054.0,294700064.0
38,Tiền và tương đương tiền đầu kỳ,14313070917.0,15590073363.0,3913694989.0,2628139606.0,1934623252.0,768281170.0,892746224.0
39,Ảnh hưởng của chênh lệch tỷ giá,1722028.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,15590073363.0,3913694989.0,2628139606.0,1934623252.0,768281170.0,892746224.0,1187446288.0
