,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,2549616796037.0,4491964187514.0,4356962960087.0,4450872945686.0,5042589502354.0,6298512455279.0,6612414298164.0,7201862313188.0,8737627021932.0,11580377047288.0
1,TÀI SẢN NGẮN HẠN,1660675423471.0,3118825508618.0,2847043514890.0,2748388388483.0,3004110967925.0,4140347276090.0,4611361279524.0,4735480614844.0,5542588932391.0,7638404644801.0
2,Tiền và tương đương tiền,73328912771.0,89237664563.0,296092552290.0,164635864246.0,45344991423.0,43241847762.0,86421954986.0,40754357119.0,195219000716.0,553858564359.0
3,Tiền,73328912771.0,89237664563.0,296092552290.0,164635864246.0,45344991423.0,43241847762.0,86421954986.0,40754357119.0,156564000716.0,547896430759.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38655000000.0,5962133600.0
5,Giá trị thuần đầu tư ngắn hạn,240977578.0,802451008141.0,251008141.0,169275191322.0,372822249924.0,607749887456.0,1491779322456.0,1373509116682.0,1271745955341.0,1767174638828.0
6,Đầu tư ngắn hạn,240977578.0,802451008141.0,0.0,0.0,0.0,0.0,0.0,9009562792.0,79896536481.0,179319459356.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76598519158.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,251008141.0,169275191322.0,372822249924.0,607749887456.0,1491779322456.0,1364499553890.0,1191849418860.0,1664453698630.0
9,Các khoản phải thu,416902748935.0,670183505921.0,1187504442185.0,1150325090100.0,1329416952221.0,2001762641975.0,1516143620145.0,1689197986932.0,2132101053721.0,2432417095338.0
10,Phải thu khách hàng,358814540235.0,555016301366.0,978387095828.0,944083667925.0,1211607864033.0,1923825653716.0,1421607853952.0,1272797382564.0,1930166593018.0,2122221445140.0
11,Trả trước người bán,61061119631.0,89449131841.0,159150345667.0,190493978302.0,88816290883.0,57710280128.0,66241022579.0,387184750968.0,149295543737.0,177930883338.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,5594717021.0,34356236070.0,52112708816.0,18736293064.0,32322844712.0,24064216893.0,31363947940.0,32285057726.0,56608800917.0,138588947779.0
16,Dự phòng nợ khó đòi,-8567627952.0,-8638163356.0,-2145708126.0,-2988849191.0,-3330047407.0,-3837508762.0,-3069204326.0,-3069204326.0,-3969883951.0,-6324180919.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",1097463537707.0,1454624584803.0,1299754002665.0,1213755638148.0,1202370830996.0,1385654133209.0,1413752203473.0,1508248100907.0,1793087467337.0,2712850643054.0
19,Hàng tồn kho,1154642895108.0,1509663104281.0,1363740839384.0,1324703604719.0,1250350195101.0,1501722872955.0,1492289086177.0,1615051511431.0,1880088835576.0,3112968562188.0
20,Dự phòng giảm giá HTK,-57179357401.0,-55038519478.0,-63986836719.0,-110947966571.0,-47979364105.0,-116068739746.0,-78536882704.0,-106803410524.0,-87001368239.0,-400117919134.0
21,Tài sản lưu động khác,72739246480.0,102328745190.0,63441509609.0,50396604667.0,54155943361.0,101938765688.0,103264178464.0,123771053204.0,150435455276.0,172103703222.0
22,Trả trước ngắn hạn,4499978448.0,4052962667.0,4441250870.0,15001610266.0,3404677866.0,12309483720.0,6536514481.0,7237710342.0,9457859044.0,14170227615.0
