,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,468893362292.0,440861207281.0,430356723442.0,458602009372.0,622888476456.0,754363164803.0,588804190329.0,525260455109.0,737006564020.0
1,Các khoản giảm trừ,-650721211.0,-362906559.0,-2942904294.0,-1734372454.0,-1750033345.0,-4795445060.0,-1922630958.0,-5296351095.0,-4138978281.0
2,Doanh số thuần,468242641081.0,440498300722.0,427413819148.0,456867636918.0,621138443111.0,749567719743.0,586881559371.0,519964104014.0,732867585739.0
3,Giá vốn hàng bán,-400198234812.0,-371884335318.0,-339154556166.0,-359196700980.0,-511210772058.0,-630341418999.0,-487587485830.0,-415198223612.0,-613890026174.0
4,Lãi gộp,68044406269.0,68613965404.0,88259262982.0,97670935938.0,109927671053.0,119226300744.0,99294073541.0,104765880402.0,118977559565.0
5,Thu nhập tài chính,815103742.0,1311060124.0,370955252.0,1027817633.0,299811987.0,1804591466.0,1436986399.0,2597185544.0,2229943273.0
6,Chi phí tài chính,-901119598.0,-2227771233.0,-1995274918.0,-2743137318.0,-3900775787.0,-3209171473.0,-2512421867.0,-2029007749.0,-6349043953.0
7,Trong đó: Chi phí lãi vay,-550093473.0,-181648283.0,-1164238688.0,-1558209106.0,-1651846041.0,-1004024099.0,-758330205.0,-1857156991.0,-884678330.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-612704903.0,-805270608.0,-18745307015.0,-35372431723.0,-38406852569.0,-36432200186.0,-27142000602.0,-37915499923.0,-38959876522.0
10,Chi phí quản lý doanh  nghiệp,-34401731709.0,-38882809185.0,-44679630975.0,-41039091723.0,-44614069332.0,-47308530542.0,-50605230821.0,-48354807608.0,-51075527396.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,32943953801.0,28009174502.0,23210005326.0,19544092807.0,23305785352.0,34080990009.0,20471406650.0,19063750666.0,24823054967.0
12,Thu nhập khác,1506599182.0,421271458.0,6074938306.0,2583483778.0,5572258025.0,563414136.0,1445759692.0,393133407.0,4716590272.0
13,Chi phí khác,-598063068.0,-200137986.0,-879104802.0,-687148876.0,-1353082857.0,-48079044.0,-821725443.0,-331674653.0,-327165452.0
14,"Thu nhập khác, ròng",908536114.0,221133472.0,5195833504.0,1896334902.0,4219175168.0,515335092.0,624034249.0,61458754.0,4389424820.0
16,Lãi/(lỗ) ròng trước thuế,33852489915.0,28230307974.0,28405838830.0,21440427709.0,27524960520.0,34596325101.0,21095440899.0,19125209420.0,29212479787.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-7733509930.0,-6349552754.0,-5922968237.0,-4484636388.0,-5772517390.0,-6927194346.0,-4865114273.0,-3825521473.0,-6296734333.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-7733509930.0,-6349552754.0,-5922968237.0,-4484636388.0,-5772517390.0,-6927194346.0,-4865114273.0,-3825521473.0,-6296734333.0
20,Lãi/(lỗ) thuần sau thuế,26118979985.0,21880755220.0,22482870593.0,16955791321.0,21752443130.0,27669130755.0,16230326626.0,15299687947.0,22915745454.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,26118979985.0,21880755220.0,22482870593.0,16955791321.0,21752443130.0,27669130755.0,16230326626.0,15299687947.0,22915745454.0
23,Lãi cơ bản trên cổ phiếu,12376.0,7317.0,7164.0,6880.0,8951.0,9119.0,4114.0,3373.0,5052.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,8951.0,9119.0,4114.0,3373.0,5052.0
