,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,209247184586.0,213544349367.0,301759404626.0,341248615182.0,401731847035.0,434445458482.0,399084181504.0,420702922021.0,430222085360.0
1,TÀI SẢN NGẮN HẠN,159207193161.0,159593742289.0,208581361048.0,231625491538.0,286506663055.0,312796812132.0,236030128122.0,237011118567.0,249114154339.0
2,Tiền và tương đương tiền,33485262761.0,20604394818.0,35038939678.0,35262587664.0,22254085491.0,15673277035.0,27687260086.0,27649877038.0,51198349502.0
3,Tiền,23985262761.0,16104394818.0,34538939678.0,24753348149.0,21754085491.0,15070166788.0,19560123607.0,27004408795.0,50476629182.0
4,Các khoản tương đương tiền,9500000000.0,4500000000.0,500000000.0,10509239515.0,500000000.0,603110247.0,8127136479.0,645468243.0,721720320.0
5,Giá trị thuần đầu tư ngắn hạn,641029200.0,234386333.0,344964700.0,344964700.0,344964700.0,344964700.0,359534260.0,359534260.0,306053000.0
6,Đầu tư ngắn hạn,1006053000.0,1006053000.0,1006053000.0,1006053000.0,1006053000.0,1006053000.0,1006053000.0,1006053000.0,1006053000.0
7,Dự phòng đầu tư ngắn hạn,-365023800.0,-771666667.0,-700000000.0,-700000000.0,-700000000.0,-700000000.0,-700000000.0,-700000000.0,-700000000.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,38911700.0,38911700.0,38911700.0,38911700.0,53481260.0,53481260.0,0.0
9,Các khoản phải thu,92494628364.0,103482050141.0,132641723809.0,138881616791.0,217963580363.0,241524193512.0,170688764663.0,160308648312.0,159734210830.0
10,Phải thu khách hàng,72273148079.0,71997264751.0,108005681385.0,88399422020.0,159620777493.0,150927980536.0,106629344800.0,108597805483.0,102858367736.0
11,Trả trước người bán,9868209471.0,15507942064.0,10288933992.0,10486604207.0,6649215370.0,11663269995.0,22394874619.0,10135949359.0,11700926766.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,10567952663.0,16023245248.0,14393510354.0,39995590564.0,51664171787.0,78910162825.0,41664545244.0,41574893470.0,45231898404.0
16,Dự phòng nợ khó đòi,-214681849.0,-46401922.0,-46401922.0,0.0,-39900000.0,-57000000.0,0.0,0.0,-56982076.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,69315713.0,79780156.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",26724950152.0,34071275244.0,39013645426.0,53427630174.0,41691304830.0,45329618593.0,22901940648.0,37928537031.0,33670358194.0
19,Hàng tồn kho,26724950152.0,34071275244.0,39013645426.0,53427630174.0,41691304830.0,45329618593.0,22901940648.0,37928537031.0,33670358194.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,5861322684.0,1201635753.0,1542087435.0,3708692209.0,4252727671.0,9924758292.0,14392628465.0,10764521926.0,4205182813.0
22,Trả trước ngắn hạn,310076991.0,1032936588.0,1391620189.0,1493083316.0,1367335606.0,1509141308.0,1976884340.0,2296638570.0,1882316753.0
23,Thuế VAT phải thu,21901273.0,168699165.0,150467246.0,1298456315.0,1365811948.0,8271693255.0,11959676241.0,7711655528.0,1434096382.0
24,Phải thu thuế khác,100057931.0,0.0,0.0,917152578.0,1519580117.0,143923729.0,456067884.0,756227828.0,888769678.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,5429286489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,50039991425.0,53950607078.0,93178043578.0,109623123644.0,115225183980.0,121648646350.0,163054053382.0,183691803454.0,181107931021.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,49977165503.0,53950607078.0,86470693578.0,102032854968.0,108540109436.0,105055577018.0,120319462041.0,119678854016.0,113859137328.0
