,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,TỔNG TÀI SẢN,45714483613.0,47135766064.0,46276986394.0,46060826755.0,45696271342.0,43597945962.0,43100276602.0,42549254803.0,42179485341.0,42466135029.0
1,TÀI SẢN NGẮN HẠN,44060905568.0,45502177557.0,44353317538.0,44128341287.0,43863555121.0,41864998988.0,41466086375.0,41013821323.0,40742808608.0,41122785750.0
2,Tiền và tương đương tiền,184913075.0,1437948384.0,600355334.0,437882103.0,555904296.0,325470092.0,199499992.0,182185677.0,250643990.0,200975116.0
3,Tiền,184913075.0,1437948384.0,600355334.0,437882103.0,555904296.0,325470092.0,199499992.0,182185677.0,250643990.0,200975116.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,28584001799.0,28809867896.0,28458380649.0,28464021362.0,28163833846.0,26930967605.0,26663708592.0,26232078855.0,25887312160.0,26319587343.0
10,Phải thu khách hàng,60955026336.0,61147245123.0,60915050758.0,61091284524.0,60854216395.0,57674358405.0,57397255814.0,57498188996.0,57463443541.0,57744588081.0
11,Trả trước người bán,20766219105.0,20816848987.0,20681882105.0,20681286492.0,20602219105.0,20610813527.0,20609219105.0,20609219105.0,20617219105.0,20602494751.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,19741954541.0,19741954541.0,19741954541.0,19741954541.0,19741954541.0,19741954541.0,19741954541.0,19741954541.0,19741954541.0,19741954541.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,15263822929.0,15221227769.0,15236901769.0,15218706769.0,15234654769.0,15216316639.0,15227754639.0,15235338706.0,14917317466.0,14914485466.0
