,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,2297283478023.0,2600175423125.0,2662966736613.0,2940838888341.0,3275136547576.0,3637105279406.0,4266942499265.0,4931403190138.0,5719831842957.0,6927563526355.0
1,Các khoản giảm trừ,-3880884998.0,-654056675.0,-3526330593.0,-1382816066.0,-4899974849.0,-15841495215.0,-11182650081.0,-8956115119.0,-10764008069.0,-18327263064.0
2,Doanh số thuần,2293402593025.0,2599521366450.0,2659440406020.0,2939456072275.0,3270236572727.0,3621263784191.0,4255759849184.0,4922447075019.0,5709067834888.0,6909236263291.0
3,Giá vốn hàng bán,-1843734490069.0,-2047705037638.0,-2177747278877.0,-2335741879807.0,-2372989990994.0,-2634666337498.0,-2966451873050.0,-3414540925840.0,-4027369313094.0,-5074555400953.0
4,Lãi gộp,449668102956.0,551816328812.0,481693127143.0,603714192468.0,897246581733.0,986597446693.0,1289307976134.0,1507906149179.0,1681698521794.0,1834680862338.0
5,Thu nhập tài chính,59614032508.0,37868781576.0,27999473030.0,17837447447.0,19074583653.0,8933802322.0,9061869598.0,11130142525.0,5894130761.0,20262755422.0
6,Chi phí tài chính,-66466312750.0,-76999914101.0,-64871439348.0,-51208746226.0,-48002513620.0,-72145575069.0,-75646861814.0,-62426880493.0,-54993611826.0,-100262405043.0
7,Trong đó: Chi phí lãi vay,-63652280467.0,-67653552116.0,-47426562396.0,-43543375305.0,-47091199826.0,-60513266030.0,-73473920599.0,-59335959661.0,-52887980035.0,-68380855971.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-246586871940.0,-321038020662.0,-218553036534.0,-285039832234.0,-500921961256.0,-573632309278.0,-750067996147.0,-836341022696.0,-920549799183.0,-996655907796.0
10,Chi phí quản lý doanh  nghiệp,-78031936116.0,-93063655727.0,-101502188215.0,-96759825071.0,-99297156269.0,-116423158830.0,-112147823039.0,-184614932050.0,-210050518780.0,-147105664049.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,118197014658.0,98583519898.0,124765936076.0,188543236384.0,268099534241.0,233330205838.0,360507164732.0,435653456465.0,501998722766.0,610919640872.0
12,Thu nhập khác,3779965510.0,6639524513.0,3012672518.0,2395325129.0,3605740080.0,25851697376.0,161148063845.0,-10956469737.0,964004325.0,220186143.0
13,Chi phí khác,-5592799326.0,-16439447077.0,-1624028022.0,-2030743977.0,-522545099.0,-2729901.0,-360106069555.0,-808836909.0,-1341059494.0,-2296970037.0
14,"Thu nhập khác, ròng",-1812833816.0,-9799922564.0,1388644496.0,364581152.0,3083194981.0,25848967475.0,-198958005710.0,-11765306646.0,-377055169.0,-2076783894.0
15,Lãi/(lỗ) từ công ty liên doanh  (từ năm 2015),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Lãi/(lỗ) ròng trước thuế,116384180842.0,88783597334.0,126154580572.0,188907817536.0,271182729222.0,259179173313.0,161549159022.0,423888149819.0,501621667597.0,608842856978.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-30693886880.0,-23141879744.0,-32293828384.0,-41852326414.0,-56868643187.0,-54851917941.0,-36378756291.0,-87805870935.0,-103380013327.0,-123015467395.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-30693886880.0,-23141879744.0,-32293828384.0,-41852326414.0,-56868643187.0,-54851917941.0,-36378756291.0,-87805870935.0,-103380013327.0,-123015467395.0
20,Lãi/(lỗ) thuần sau thuế,85690293962.0,65641717590.0,93860752188.0,147055491122.0,214314086035.0,204327255372.0,125170402731.0,336082278884.0,398241654270.0,485827389583.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,85690293962.0,65641717590.0,93860752188.0,147055491122.0,214314086035.0,204327255372.0,125170402731.0,336082278884.0,398241654270.0,485827389583.0
23,Lãi cơ bản trên cổ phiếu,7451.0,5708.0,8162.0,12787.0,18636.0,17768.0,10884.0,29225.0,33369.0,25564.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27833.0,0.0,0.0
