,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,150494437426.0,124286353813.0,139535494220.0,136195583015.0,149124377883.0,133047022796.0,154000299019.0,155032405048.0
1,TÀI SẢN NGẮN HẠN,69113326600.0,62148678906.0,66523846359.0,53131879661.0,63892924875.0,51447280328.0,74546252656.0,76187268333.0
2,Tiền và tương đương tiền,6054621462.0,1973156741.0,6094834862.0,8517009702.0,8449830154.0,4165840964.0,8413284260.0,9997797654.0
3,Tiền,6054621462.0,1973156741.0,6094834862.0,8517009702.0,8449830154.0,4165840964.0,8413284260.0,9997797654.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,48353617258.0,38745006950.0,27001632549.0,24178151278.0,21961538300.0,25554964852.0,39228580362.0,50091421161.0
10,Phải thu khách hàng,31322294900.0,12721774267.0,23552225084.0,24572523484.0,20990276151.0,24669417170.0,37480224925.0,47444154309.0
11,Trả trước người bán,17195748916.0,25823515178.0,1483130429.0,7305608.0,371630.0,14643499.0,19913989.0,14413989.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,308913030.0,775510501.0,2500912114.0,84533108.0,1501615891.0,1391629555.0,1728441448.0,2632852863.0
16,Dự phòng nợ khó đòi,-593013922.0,-593013922.0,-593013922.0,-486210922.0,-530725372.0,-520725372.0,0.0,0.0
17,Tài sản thiếu chờ xử lý,119674334.0,17220926.0,58378844.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",14267968422.0,20450620459.0,28788756709.0,13861656341.0,33479844302.0,21320984635.0,26572501596.0,15863889137.0
19,Hàng tồn kho,14267968422.0,20450620459.0,28788756709.0,13861656341.0,33479844302.0,21320984635.0,26616301596.0,15939889138.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,-43800000.0,-76000001.0
