,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-121951046220.0,71816389842.0,79324574649.0,106394798439.0,64531947852.0,114112156231.0,108613428886.0,20592183288.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,37492750716.0,59596700956.0,53897034130.0,54315503202.0,44425248693.0,66996655538.0,68858951679.0,47488651371.0
2,Lãi trước thuế,48587137246.0,40948343261.0,38765542488.0,30682526140.0,7478514953.0,21505882939.0,13022831525.0,28298056690.0
3,Khấu hao TSCĐ,15484959355.0,23123460727.0,24457602321.0,23044140647.0,24221707969.0,28507298571.0,37516929778.0,30385791239.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,-14708223702.0,-675659190.0,-4848194222.0,2001072007.0,6373148850.0,13696147207.0,17398788080.0,-12712846522.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,-559342503.0,-257797024.0,505777568.0,-149019692.0,-14114143.0,39500292.0,174199068.0,134341968.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-11311779680.0,-3541646818.0,-5743605008.0,-2020471470.0,-499103036.0,-854602462.0,-975152475.0,-1694346027.0
9,Chi phí lãi vay,0.0,0.0,759910983.0,757255570.0,6865094100.0,4102428991.0,1721355703.0,883607150.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194046873.0
12,(Tăng)/giảm các khoản phải thu,-145927434080.0,40133862226.0,-42216470193.0,80766142916.0,325315271415.0,29538695449.0,-19215483594.0,82569375462.0
13,(Tăng)/giảm hàng tồn kho,-4228955054.0,-2630052193.0,-25210804864.0,31718976981.0,136434524542.0,-43249009327.0,-52707923513.0,40316586752.0
14,Tăng/(giảm) các khoản phải trả,8005371287.0,20405271520.0,98352318076.0,-54598604409.0,-435851222268.0,64018099604.0,127154201070.0,-120725920077.0
15,( Tăng)/giảm chi phí trả trước,2303220576.0,1225537088.0,5487184415.0,1416610923.0,7074130795.0,6212719472.0,886504634.0,-10604731207.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,-759910983.0,-757255570.0,-6865094100.0,-4134271877.0,-1721355703.0,-883607150.0
18,Thuế thu nhập doanh nghiệp đã trả,-10764448154.0,-14872975121.0,-6856405394.0,-6466575604.0,-6000911225.0,-3338923434.0,-7088862516.0,-7813287901.0
19,Tiền thu khác từ các hoạt động kinh doanh,35844357582.0,11637871810.0,3043425483.0,0.0,0.0,0.0,1173977744.0,228717572.0
20,Tiền chi khác từ các hoạt động kinh doanh,-44675909093.0,-43679826444.0,-6411796021.0,0.0,0.0,-1931809194.0,-8726580915.0,-9983601534.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-72529742944.0,-61281660110.0,-58110443563.0,-11407342039.0,-34250888784.0,-3338278380.0,-18328074977.0,-11275361349.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-83541021926.0,-64197608238.0,-58780619271.0,-13427813509.0,-35546765153.0,-4118130137.0,-18963278321.0,-7982376045.0
23,Tiền thu được từ thanh lý tài sản cố định,2447369765.0,207687275.0,186429100.0,0.0,796773333.0,439258994.0,16363636.0,520935884.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5121893295.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,-339949131.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,8563909217.0,2708260853.0,483746608.0,2020471470.0,499103036.0,340592763.0,958788839.0,1307972107.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,20799390000.0,-132535298276.0,30953319310.0,-135495413148.0,-38527134476.0,-79955112977.0,-21000234248.0,-25013859161.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,154000000000.0,126227256622.0,315996530448.0,65888766265.0,319956218819.0,120738331683.0,18287969011.0,20000000000.0
33,Tiển trả các khoản đi vay,-109000000000.0,-234916943598.0,-264343211138.0,-180684179413.0,-353342276795.0,-186753799484.0,-30665578259.0,-36389084161.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-24200610000.0,-23845611300.0,-20700000000.0,-20700000000.0,-5141076500.0,-13939645176.0,-8622625000.0,-8624775000.0
37,Lưu chuyển tiền thuần trong kỳ,-173681399164.0,-122000568544.0,52167450396.0,-40507956748.0,-8246075408.0,30818764874.0,69285119661.0,-15697037222.0
38,Tiền và tương đương tiền đầu kỳ,318543394857.0,145435569269.0,23844073898.0,75505746726.0,35146809670.0,26914848405.0,57713539175.0,126863440321.0
39,Ảnh hưởng của chênh lệch tỷ giá,573573576.0,409073173.0,-505777568.0,149019692.0,14114143.0,-20074104.0,-135218515.0,-106197173.0
40,Tiền và tương đương tiền cuối kỳ,145435569269.0,23844073898.0,75505746726.0,35146809670.0,26914848405.0,57713539175.0,126863440321.0,111060205926.0
