,CHỈ TIÊU,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,528167283230.0,598010659509.0,758389069271.0,977643920018.0,947259352293.0,776622937267.0,729163988605.0,522972825165.0,344669376148.0,402045622892.0
1,Các khoản giảm trừ,-1476533177.0,-1947452060.0,-3480987518.0,-5848216629.0,-2907464466.0,-1674109895.0,-693287483.0,-1582252172.0,-752359254.0,-994469146.0
2,Doanh số thuần,526690750053.0,596063207449.0,754908081753.0,971795703389.0,944351887827.0,774948827372.0,728470701122.0,521390572993.0,343917016894.0,401051153746.0
3,Giá vốn hàng bán,-445355155974.0,-446836739416.0,-585203458462.0,-749701522515.0,-747391638407.0,-610548941881.0,-557350468834.0,-404518756726.0,-276038733460.0,-322634868027.0
4,Lãi gộp,81335594079.0,149226468033.0,169704623291.0,222094180874.0,196960249420.0,164399885491.0,171120232288.0,116871816267.0,67878283434.0,78416285719.0
5,Thu nhập tài chính,1461400979.0,277592580.0,660225016.0,766809061.0,1117333493.0,3011242504.0,3153240716.0,5419151155.0,5373372741.0,5902051774.0
6,Chi phí tài chính,-13885367971.0,-7526083387.0,-6921770760.0,-8099308830.0,-7474328262.0,-10247761280.0,-9205219271.0,-6447290832.0,-5489517717.0,-7544213916.0
7,Trong đó: Chi phí lãi vay,-13532067257.0,-7085289871.0,-5887611819.0,-7313491355.0,-7097752178.0,-8207773965.0,-7984497377.0,-5815339113.0,-4716002024.0,-5004340110.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-40596286731.0,-96454383648.0,-106212631497.0,-149344224292.0,-108381621391.0,-69035471609.0,-63040878627.0,-38460128352.0,-15959779687.0,-14421095229.0
10,Chi phí quản lý doanh  nghiệp,-22046864841.0,-31328776303.0,-38467539782.0,-43143034601.0,-32112552678.0,-41482142798.0,-57044535285.0,-51190948136.0,-43770865526.0,-54909423457.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,6268475515.0,14194817275.0,18762906268.0,22274422212.0,50109080582.0,46645752308.0,44982839821.0,26192600102.0,8031493245.0,7443604891.0
12,Thu nhập khác,241958429.0,809143190.0,137545784.0,445755680.0,4256407799.0,5240720588.0,101357700.0,5088039493.0,520945306.0,3379023310.0
13,Chi phí khác,-202270989.0,-413581059.0,-229646462.0,-29930439.0,-1029997283.0,-1608499234.0,-46462574.0,-296596806.0,-3182946987.0,-2586314955.0
14,"Thu nhập khác, ròng",39687440.0,395562131.0,-92100678.0,415825241.0,3226410516.0,3632221354.0,54895126.0,4791442687.0,-2662001681.0,792708355.0
16,Lãi/(lỗ) ròng trước thuế,6308162955.0,14590379406.0,18670805590.0,22690247453.0,53335491098.0,50277973662.0,45037734947.0,30984042789.0,5369491564.0,8236313246.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-1595292355.0,-3286632847.0,-4259620729.0,-4753472282.0,-11539165232.0,-10596315538.0,-9140944161.0,-6562043088.0,-1749985558.0,-2214449575.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-1595292355.0,-3286632847.0,-4259620729.0,-4753472282.0,-11539165232.0,-10596315538.0,-9140944161.0,-6562043088.0,-1749985558.0,-2214449575.0
20,Lãi/(lỗ) thuần sau thuế,4712870600.0,11303746559.0,14411184861.0,17936775171.0,41796325866.0,39681658124.0,35896790786.0,24421999701.0,3619506006.0,6021863671.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,4712870600.0,11303746559.0,14411184861.0,17936775171.0,41796325866.0,39681658124.0,35896790786.0,24421999701.0,3619506006.0,6021863671.0
23,Lãi cơ bản trên cổ phiếu,908.19,1800.0,2295.0,2200.0,5125.0,6319.0,5716.0,3889.0,576.0,554.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
