,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,60995534489.0,136955433235.0,-58934740158.0,26475116812.0,84422072512.0,49759278141.0,24863600266.0,55538919866.0,23364941460.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,71488917499.0,75893254550.0,67588001525.0,74024190973.0,72242789385.0,64571839264.0,43761514382.0,34420631653.0,31500707181.0
2,Lãi trước thuế,47632104659.0,53011966344.0,42690469991.0,49256922323.0,45588428062.0,21801889540.0,3073300504.0,1124829571.0,8746255455.0
3,Khấu hao TSCĐ,23931689033.0,23868141688.0,25109174186.0,24370702425.0,29968264382.0,32902114269.0,33648184727.0,29159738357.0,21041700372.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,0.0,0.0,3904560936.0,-47039428.0,-20995651.0,-171460155.0,-3129638.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,20115805.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-524926193.0,-1084703800.0,-606909036.0,-366024772.0,-10955215424.0,1287475287.0,-25073642.0,-29900317.0,-249015161.0
9,Chi phí lãi vay,450050000.0,97850318.0,395266384.0,742475192.0,3736751429.0,8627399596.0,7086098444.0,4337424197.0,1964896153.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,4255719779.0,10781777154.0,11556147575.0,-7267955574.0,13826658606.0,1465751921.0,2215316072.0,786134734.0,-3301207501.0
13,(Tăng)/giảm hàng tồn kho,-3715031598.0,-5736948030.0,4775634389.0,6490109530.0,-2198368822.0,3452567320.0,347287346.0,15451421008.0,-5963083506.0
14,Tăng/(giảm) các khoản phải trả,-8427326642.0,61546177613.0,-123699991469.0,-43850406615.0,11166784041.0,2202548580.0,-19968355322.0,6160683185.0,892459085.0
15,( Tăng)/giảm chi phí trả trước,6639526961.0,5546632737.0,-2743722044.0,6389489375.0,2290275847.0,-7677716783.0,7461353529.0,3702922966.0,2249813297.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-891050000.0,-97850318.0,-395266384.0,-696447795.0,-3638706825.0,-8646281748.0,-7115477957.0,-4396442227.0,-1985187667.0
18,Thuế thu nhập doanh nghiệp đã trả,-3843875641.0,-3848796634.0,-3700142379.0,-4005822852.0,-3808720710.0,-3534761946.0,-1401887784.0,-498611453.0,-24459429.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17880000.0,900000.0
20,Tiền chi khác từ các hoạt động kinh doanh,-4511345869.0,-7128813837.0,-12315401371.0,-4608040230.0,-5458639010.0,-2074668467.0,-436150000.0,-105700000.0,-5000000.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-22364185872.0,-921382195.0,-9793475643.0,-21782748197.0,-146121583366.0,-7782445772.0,-3713672088.0,-749749907.0,210755161.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-22889112065.0,-2006085995.0,-10400384679.0,-25008682969.0,-167239171629.0,-10690293620.0,-3870199934.0,-779650224.0,-38260000.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,2859910000.0,20640000000.0,2894363636.0,117831816.0,0.0,42130.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,606909036.0,0.0,0.0,0.0,0.0,0.0,0.0
