,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,16100108211.0,15303753499.0,15281488658.0,15340372143.0,15140166373.0,15888171798.0,16955048458.0,17811611210.0,24525352692.0,21350159875.0
1,TÀI SẢN NGẮN HẠN,10880707315.0,10435617182.0,10291057796.0,10554009015.0,10706706874.0,11084326099.0,12404796394.0,13500196182.0,20203635614.0,16729037540.0
2,Tiền và tương đương tiền,2379159796.0,2776223634.0,1818816924.0,1869199842.0,1167164109.0,1066465128.0,1336339547.0,2053287481.0,292422655.0,754196181.0
3,Tiền,2379159796.0,2776223634.0,818816924.0,1869199842.0,1167164109.0,1066465128.0,1336339547.0,2053287481.0,292422655.0,754196181.0
4,Các khoản tương đương tiền,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,2000000000.0,2500000000.0,3500000000.0,2500000000.0,2000000000.0,4000000000.0,5500000000.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,2000000000.0,2500000000.0,3500000000.0,2500000000.0,2000000000.0,4000000000.0,5500000000.0,0.0
9,Các khoản phải thu,2697275186.0,2854647924.0,1266804301.0,1264599021.0,1524336762.0,2063862098.0,1979797953.0,2306941164.0,1907960490.0,2416452777.0
10,Phải thu khách hàng,2433905068.0,2699255792.0,1193505935.0,1055310670.0,1377207105.0,1946285420.0,1784373206.0,2091864029.0,1682580796.0,2324620863.0
11,Trả trước người bán,35846778.0,24231872.0,44713424.0,43318080.0,13846778.0,13846787.0,14463782.0,13846778.0,22000000.0,0.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,268490249.0,231336989.0,245699171.0,283169616.0,240717224.0,209861777.0,261548983.0,287312266.0,284118575.0,170575795.0
16,Dự phòng nợ khó đòi,-40966909.0,-100176729.0,-217114229.0,-117199345.0,-107434345.0,-106131886.0,-80588018.0,-86081909.0,-80738881.0,-78743881.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",5708512386.0,4792864374.0,5198512010.0,4904751978.0,4505475322.0,5441244827.0,7055741200.0,5122183931.0,12441214874.0,13456283652.0
19,Hàng tồn kho,5828911499.0,4902685596.0,5301607363.0,5210762828.0,4732731654.0,5661534482.0,7279863177.0,5369355973.0,12757615183.0,13630359134.0
20,Dự phòng giảm giá HTK,-120399113.0,-109821222.0,-103095353.0,-306010850.0,-227256332.0,-220289655.0,-224121977.0,-247172042.0,-316400309.0,-174075482.0
21,Tài sản lưu động khác,95759947.0,11881250.0,6924561.0,15458174.0,9730681.0,12754046.0,32917694.0,17783606.0,62037595.0,102104930.0
22,Trả trước ngắn hạn,1203406.0,11881250.0,6924561.0,15458174.0,9730681.0,12754046.0,32917694.0,17783606.0,19432125.0,26040763.0
23,Thuế VAT phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Phải thu thuế khác,660261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42605470.0,76064167.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,93896280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,5219400896.0,4868136317.0,4990430862.0,4786363128.0,4433459499.0,4803845699.0,4550252064.0,4311415028.0,4321717078.0,4621122335.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,5151327936.0,4842836279.0,4888740610.0,4528607925.0,4278358719.0,4752946082.0,4492447954.0,4165283158.0,3840958114.0,4272138734.0
37,GTCL TSCĐ hữu hình,1253886883.0,1028924166.0,1158357437.0,975297646.0,805778044.0,1361095011.0,1131326487.0,901557963.0,674629191.0,1203206079.0
38,Nguyên giá TSCĐ hữu hình,5789706523.0,5429706523.0,5603444059.0,5345069059.0,5345069059.0,5733878150.0,5668238150.0,5668238150.0,5593238150.0,6317629279.0
39,Khấu hao lũy kế TSCĐ hữu hình,-4535819640.0,-4400782357.0,-4445086622.0,-4369771413.0,-4539291015.0,-4372783139.0,-4536911663.0,-4766680187.0,-4918608959.0,-5114423200.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
