,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-101861923878.0,-41734510226.0,-28808346541.0,-45702860534.0,2942989306.0,32631285929.0,36288182173.0,-52695106126.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,18911770430.0,28037008433.0,33424073641.0,40922233661.0,30956354120.0,33545700147.0,105979156347.0,7265619667.0
2,Lãi trước thuế,16049140271.0,21641356010.0,23162175320.0,24044466310.0,2942989306.0,7169709644.0,77678641954.0,12145558289.0
3,Khấu hao TSCĐ,4511991330.0,6453226816.0,7294671660.0,9096260131.0,9380014963.0,10190011142.0,9636888752.0,8083162886.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,844612384.0,290007485.0,922183041.0,1483112805.0,1368954910.0,391669952.0,90758926937.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,-425245075.0,411516830.0,-2367239.0,-214471.0,113999833.0,9594769.0,1280456747.0,-1124775373.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-5132932819.0,-6107578569.0,-4817441221.0,-5868897944.0,35485972.0,-4521921015.0,31080483.0,-123093619687.0
9,Chi phí lãi vay,3908816723.0,4793874962.0,7497027636.0,12728436594.0,18471021159.0,19329350697.0,16960418459.0,20496366615.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,-1470269918.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,16533784604.0,-21846270724.0,64436172324.0,-165887219994.0,71037290880.0,44732992128.0,-16001871972.0,-69506948060.0
13,(Tăng)/giảm hàng tồn kho,-29009512602.0,-7860044400.0,-33433116371.0,-18413952897.0,-33855911002.0,-14296145562.0,-109731036600.0,-17049693212.0
14,Tăng/(giảm) các khoản phải trả,-104826043897.0,-34192204240.0,-78225171192.0,111506654262.0,-35473483587.0,-12453312191.0,76604161370.0,52570712614.0
15,( Tăng)/giảm chi phí trả trước,810696830.0,-101028284.0,-393786591.0,561047884.0,-2283804929.0,1469301236.0,726571221.0,-411138009.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-4182619243.0,-4041208403.0,-7295363027.0,-12753307990.0,-18102406399.0,-19003138309.0,-17029673536.0,-20431144946.0
18,Thuế thu nhập doanh nghiệp đã trả,-100000000.0,-1730762608.0,-7321155325.0,-1638315460.0,-9335049776.0,-1364111520.0,-3884724657.0,-5066514180.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,-1.0,0.0,-374400000.0,-66000000.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,31650855156.0,42326783311.0,-53149657619.0,40704430118.0,-61720114632.0,-48274617523.0,-2524121731.0,48783811094.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-3581794176.0,-48280335008.0,-39937767988.0,-7729073468.0,-14523225328.0,-80500000.0,-2769599003.0,-823582000.0
23,Tiền thu được từ thanh lý tài sản cố định,206816000.0,19888277274.0,80000000.0,4838000000.0,3300000000.0,286000000.0,94600000.0,15002549343.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,-81050000000.0,-4300758333.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,32400000000.0,150000000000.0,750000000.0,1100000000.0,500758333.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,-3360000000.0,0.0,-16800000000.0,-14200000000.0,-51000000000.0,-100000000000.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,56481072631.0,0.0,51471000000.0,0.0,34540000000.0
28,Cổ tức và tiền lãi nhận được,5985833332.0,1768841045.0,7058868702.0,214430955.0,2352363.0,48882477.0,150877272.0,64843751.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,71672332079.0,-703940565.0,80494049910.0,10312848870.0,54445220060.0,16835334729.0,-27563143274.0,-2296462181.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,72000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,378635705425.0,0.0,0.0
32,Tiền thu được các khoản đi vay,141518714689.0,120415038741.0,314567991677.0,319772690659.0,420720529918.0,-360975370696.0,500515306641.0,567832155999.0
33,Tiển trả các khoản đi vay,-141846382610.0,-121118979306.0,-234073941767.0,-309459841789.0,-364508444033.0,0.0,-499949788295.0,-560490318837.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,-1766865825.0,-825000000.0,-825000000.0,-9638299343.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,-27303661620.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,1461263357.0,-111667480.0,-1463954250.0,5314418454.0,-4331905266.0,1192003135.0,6200917168.0,-6207757213.0
38,Tiền và tương đương tiền đầu kỳ,497474946.0,1958738303.0,1816152173.0,352440803.0,5667073728.0,1221168629.0,2413161764.0,8614078932.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,-30918650.0,242880.0,214471.0,-113999833.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,1958738303.0,1816152173.0,352440803.0,5667073728.0,1221168629.0,2413171764.0,8614078932.0,2406321719.0
