,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-6086469949.0,-4980317063.0,-2374520108.0,-1633598571.0,1243228286.0,-6325512485.0,-787286200.0,4940969673.0,-697450203.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-87126405.0,539728426.0,189760876.0,-2323468449.0,129809394.0,-1325673140.0,423547023.0,-1404631244.0,36226575.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-994846500.0,-30998182.0,-285300062.0,-2577482363.0,-207900000.0,-1725299091.0,0.0,-1684016000.0,-312000000.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48237692839.0,-25000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48237692839.0,25000000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,907720095.0,570726608.0,475060938.0,254013914.0,337709394.0,399625951.0,423547023.0,279384756.0,348226575.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-13066821998.0,2103622095.0,0.0,-1129910600.0,-1150595250.0,4681458646.0,245578559.0,-3897001493.0,3646362314.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,5220694851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,0.0,0.0,0.0,2766086909.0,0.0,5952434358.0,21534063141.0,41737703256.0,30230286981.0
33,Tiển trả các khoản đi vay,0.0,0.0,0.0,-2766086909.0,0.0,0.0,-19191245118.0,-43946341137.0,-24826535975.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-13066821998.0,-3117072756.0,0.0,-1129910600.0,-1150595250.0,-1270975712.0,-2097239464.0,-1688363612.0,-1757388692.0
37,Lưu chuyển tiền thuần trong kỳ,-19240418352.0,-2336966542.0,-2184759232.0,-5086977620.0,222442430.0,-2969726979.0,-118160618.0,-360663064.0,2985138686.0
38,Tiền và tương đương tiền đầu kỳ,33393288920.0,14152870568.0,11815904026.0,9631144794.0,4544167174.0,4766609604.0,1796882625.0,1678722007.0,1318058943.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,14152870568.0,11815904026.0,9631144794.0,4544167174.0,4766609604.0,1796882625.0,1678722007.0,1318058943.0,4303197629.0
