,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,349356128346.0,459452810824.0,511061186721.0,575740126823.0,590924863660.0,627656561853.0,639422718021.0,656933369054.0,675529619320.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,349356128346.0,459452810824.0,511061186721.0,575740126823.0,590924863660.0,627656561853.0,639422718021.0,656933369054.0,675529619320.0
3,Giá vốn hàng bán,-286952416253.0,-367600250506.0,-379173536286.0,-431868602880.0,-458963377966.0,-496178670219.0,-524351050302.0,-530917449782.0,-533306313134.0
4,Lãi gộp,62403712093.0,91852560318.0,131887650435.0,143871523943.0,131961485694.0,131477891634.0,115071667719.0,126015919272.0,142223306186.0
5,Thu nhập tài chính,3649630919.0,4344448515.0,3747148537.0,2834572410.0,3533506723.0,3843887152.0,4842163043.0,5466524809.0,4861780082.0
6,Chi phí tài chính,-1028453472.0,-896026212.0,-862115933.0,-3663494877.0,-5374375242.0,-9584512670.0,-13291359658.0,-12210812677.0,-13396751836.0
7,Trong đó: Chi phí lãi vay,-1028453472.0,-896026212.0,-862115933.0,-3663494877.0,-5374375242.0,-6584512670.0,-13291359658.0,-12210812677.0,-13396751836.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-12383272035.0,-17077085454.0,-17811631086.0,-18658605395.0,-16955428134.0,-21947690075.0,-16929884319.0,-18148622776.0,-20243277855.0
10,Chi phí quản lý doanh  nghiệp,-13905108353.0,-14317137777.0,-20562897709.0,-15693015960.0,-20412974360.0,-16819862299.0,-14992237429.0,-13968953855.0,-17045609276.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,38736509152.0,63906759390.0,96398154244.0,108690980121.0,92752214681.0,86969713742.0,74700349356.0,87154054773.0,96399447301.0
12,Thu nhập khác,589920846.0,1360221132.0,795727275.0,1854105486.0,1238752513.0,3041362293.0,9018277785.0,3814182200.0,3139761015.0
13,Chi phí khác,-178298971.0,-54178398.0,-73562034.0,-965317566.0,-56429439.0,-828886360.0,-6776431272.0,-1060480108.0,-36759345.0
14,"Thu nhập khác, ròng",411621875.0,1306042734.0,722165241.0,888787920.0,1182323074.0,2212475933.0,2241846513.0,2753702092.0,3103001670.0
16,Lãi/(lỗ) ròng trước thuế,39148131027.0,65212802124.0,97120319485.0,109579768041.0,93934537755.0,89182189675.0,76942195869.0,89907756865.0,99502448971.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-3485080767.0,-5498145841.0,-6190323579.0,-6652858885.0,-6369455502.0,-5842812467.0,-3996453706.0,-15584616752.0,-12110280310.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,920727273.0,344727273.0,-154545454.0,-154545454.0,-154545454.0,-154545454.0,-143636363.0,-143636363.0,-143636363.0
19,Chi phí thuế thu nhập doanh nghiệp,-2564353494.0,-5153418568.0,-6344869033.0,-6807404339.0,-6524000956.0,-5997357921.0,-4140090069.0,-15728253115.0,-12253916673.0
20,Lãi/(lỗ) thuần sau thuế,36583777533.0,60059383556.0,90775450452.0,102772363702.0,87410536799.0,83184831754.0,72802105800.0,74179503750.0,87248532298.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,36583777533.0,60059383556.0,90775450452.0,102772363702.0,87410536799.0,83184831754.0,72802105800.0,74179503750.0,87248532298.0
23,Lãi cơ bản trên cổ phiếu,0.0,0.0,0.0,12847.0,5463.0,5199.0,4550.0,2318.0,2727.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,4550.0,2318.0,2727.0
