,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,299481555496.0,341460579619.0,375055993371.0,423347390426.0,427959058219.0,446112974484.0,468083940499.0,478855623119.0,505398960769.0,543277181037.0
1,TÀI SẢN NGẮN HẠN,177047177768.0,209564585311.0,251898448060.0,283149706497.0,306785877513.0,340056009956.0,372314692614.0,397713978478.0,427158159224.0,463615167013.0
2,Tiền và tương đương tiền,22745846170.0,49219443206.0,35508880544.0,48030153201.0,41028367616.0,53846818651.0,68289134329.0,172955652798.0,196909890107.0,193454202777.0
3,Tiền,9745846170.0,29219443206.0,15508880544.0,18030153201.0,11028367616.0,13846818651.0,13289134329.0,20955652798.0,16909890107.0,13454202777.0
4,Các khoản tương đương tiền,13000000000.0,20000000000.0,20000000000.0,30000000000.0,30000000000.0,40000000000.0,55000000000.0,152000000000.0,180000000000.0,180000000000.0
5,Giá trị thuần đầu tư ngắn hạn,8989900.0,16503900.0,15989800.0,18992150.0,17509750.0,15120950.0,20012959200.0,10014727500.0,27780900.0,5958000.0
6,Đầu tư ngắn hạn,118776400.0,118776400.0,118776400.0,118776400.0,118776400.0,118776400.0,118776400.0,118776400.0,118776400.0,97276400.0
7,Dự phòng đầu tư ngắn hạn,-109786500.0,-102272500.0,-102786600.0,-99784250.0,-101266650.0,-103655450.0,-105817200.0,-104048900.0,-90995500.0,-91318400.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,20000000000.0,10000000000.0,0.0,0.0
9,Các khoản phải thu,62262573595.0,61651503825.0,65867488098.0,79283197581.0,89718295737.0,88195899680.0,49649241743.0,61022073423.0,91083416503.0,84551711393.0
10,Phải thu khách hàng,37143661851.0,38578411193.0,41165980979.0,49535573639.0,68171754337.0,58928986112.0,49084215448.0,62827535703.0,78534996110.0,73006592018.0
11,Trả trước người bán,24683932340.0,23395750939.0,25233294906.0,30005781653.0,24559082145.0,36693825516.0,12361342417.0,15526463856.0,22483089312.0,26073269519.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
