,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,56184645049.0,70283370578.0,35099022276.0,22160162431.0,89023637.0,59254547.0,91681817.0,0.0
1,Các khoản giảm trừ,0.0,-454261818.0,-305001725.0,-479366522.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,56184645049.0,69829108760.0,34794020551.0,21680795909.0,89023637.0,59254547.0,91681817.0,0.0
3,Giá vốn hàng bán,-43548433081.0,-53903559922.0,-26376556788.0,-19367921669.0,-194222965.0,-88074220.0,-49132565.0,0.0
4,Lãi gộp,12636211968.0,15925548838.0,8417463763.0,2312874240.0,-105199328.0,-28819673.0,42549252.0,0.0
5,Thu nhập tài chính,2417114705.0,2916555383.0,2401827354.0,2401175200.0,2400092903.0,2400018935.0,2400032516.0,2400176604.0
6,Chi phí tài chính,-5880535213.0,-6765806640.0,-4716588840.0,-4107947865.0,-3874402954.0,-4525280201.0,-4791689724.0,-5007547229.0
7,Trong đó: Chi phí lãi vay,-5880535213.0,-6765806640.0,-4716588840.0,-4107947865.0,-3874402954.0,-4525280201.0,-4791689724.0,-5007547229.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Chi phí quản lý doanh  nghiệp,-2476224425.0,-2020740922.0,-1848301236.0,-2113478196.0,-1524418188.0,-8419557382.0,-74632454050.0,-1827371935.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,6696567035.0,10055556659.0,4254401041.0,-1507376621.0,-3103927567.0,-10573638321.0,-76981562006.0,-4434742560.0
12,Thu nhập khác,0.0,204017331.0,11470475.0,58855254.0,0.0,0.0,150000000.0,409090909.0
13,Chi phí khác,-179306571.0,-544180209.0,0.0,-236404455.0,-989027772.0,-204761658.0,-451990857.0,-453362723.0
14,"Thu nhập khác, ròng",-179306571.0,-340162878.0,11470475.0,-177549201.0,-989027772.0,-204761658.0,-301990857.0,-44271814.0
16,Lãi/(lỗ) ròng trước thuế,6517260464.0,9715393781.0,4265871516.0,-1684925822.0,-4092955339.0,-10778399979.0,-77283552863.0,-4479014374.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-1255912839.0,-2044701630.0,-893917160.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-1255912839.0,-2044701630.0,-893917160.0,0.0,0.0,0.0,0.0,0.0
20,Lãi/(lỗ) thuần sau thuế,5261347625.0,7670692151.0,3371954356.0,-1684925822.0,-4092955339.0,-10778399979.0,-77283552863.0,-4479014374.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,5261347625.0,7670692151.0,3371954356.0,-1684925822.0,-4092955339.0,-10778399979.0,-77283552863.0,-4479014374.0
23,Lãi cơ bản trên cổ phiếu,685.0,689.0,243.0,-121.0,-195.0,-776.0,-5566.0,0.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
