,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,11861385267.0,-59050469845.0,3180629847.0,4080505146.0,2856841109.0,831753183.0,20253340600.0,-4900949725.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,17114705.0,2986555383.0,1827354.0,-12815604.0,-9802645248.0,18935.0,150032516.0,176604.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,0.0,-45000000.0,0.0,-75990804.0,-9802738151.0,0.0,0.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,115000000.0,0.0,62000000.0,0.0,0.0,150000000.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,-2400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,2417114705.0,2916555383.0,1827354.0,1175200.0,92903.0,18935.0,32516.0,176604.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-11467266689.0,57261189022.0,-4764552890.0,-4382942056.0,-365500000.0,-1522200000.0,-3715000000.0,-9894014812.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,62000000000.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9500000000.0
32,Tiền thu được các khoản đi vay,24181096045.0,3351600000.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Tiển trả các khoản đi vay,-35648362734.0,-8090410978.0,-4764552890.0,0.0,-365500000.0,-1522200000.0,-3715000000.0,-394014812.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,-4382942056.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,411233283.0,1197274560.0,-1582095689.0,-315252514.0,-7311304139.0,-690427882.0,16688373116.0,-14794787933.0
38,Tiền và tương đương tiền đầu kỳ,1245507246.0,1656740529.0,2854015089.0,1271919400.0,10951283186.0,3639979047.0,2949551165.0,19642924282.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,1656740529.0,2854015089.0,1271919400.0,956666886.0,3639979047.0,2949551165.0,19637924281.0,4848136349.0
