,Unnamed: 0,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q1 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-727346847.0,-180407594.0,-203389602.0,1942897294.0,10901744827.0,10576832079.0,-319010416.0,-718701113.0,9387986229.0,-410062968.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,7349.0,5370.0,904.0,5244.0,26949.0,1469.0,670.0,288.0,2291.0,738.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,7349.0,5370.0,904.0,5244.0,26949.0,1469.0,670.0,288.0,2291.0,738.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,0.0,0.0,0.0,-1522200000.0,0.0,0.0,-2055000000.0,0.0,-9894014812.0,0.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9500000000.0,0.0
32,Tiền thu được các khoản đi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Tiển trả các khoản đi vay,0.0,0.0,0.0,-1522200000.0,0.0,0.0,-2055000000.0,0.0,-394014812.0,0.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,-727339498.0,-180402224.0,-203388698.0,420702538.0,10901771776.0,10576833548.0,-2374009746.0,-718700825.0,-506026292.0,-410062230.0
38,Tiền và tương đương tiền đầu kỳ,3639979047.0,2912639549.0,2732237325.0,2528848627.0,2949551165.0,13851322941.0,24428156489.0,19637924281.0,5759224870.0,5258198579.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,2912639549.0,2732237325.0,2528848627.0,2949551165.0,13851322941.0,24428156489.0,22054146743.0,18919223456.0,5253198578.0,4848136349.0
