,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,9374826703.0,-40429450665.0,75132033922.0,79800528250.0,70723096858.0,32224153930.0,1019204676.0,48150054552.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-5928811903.0,-65661893134.0,-100163010739.0,-3713148379.0,-26411040475.0,-9858085052.0,35255740913.0,-296750944935.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-5935046542.0,-66769493817.0,-108642747878.0,-4176604635.0,-34305147651.0,-10115704073.0,-29960257964.0,-296957978771.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,877760000.0,8474951000.0,454545455.0,3850000000.0,0.0,65154773200.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,-22900000000.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,22900000000.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,6234639.0,229840683.0,4786139.0,8910801.0,4044107176.0,257619021.0,61225677.0,207033836.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-3980560314.0,105904640268.0,23632399353.0,-76143291419.0,-38739118925.0,-24093088154.0,-21675407017.0,322180671102.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000000000.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,108113620418.0,213926136585.0,150547002870.0,180077413627.0,242288542775.0,241053614519.0,166371786517.0,346559293748.0
33,Tiển trả các khoản đi vay,-109782700737.0,-103740065325.0,-113146666126.0,-250822034723.0,-277423893344.0,-257730843353.0,-187107753534.0,-241326577646.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,-2311479995.0,-4281430992.0,-13767937391.0,-5398670323.0,-3603768356.0,-7415859320.0,-939440000.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33052045000.0
37,Lưu chuyển tiền thuần trong kỳ,-534545514.0,-186703531.0,-1398577464.0,-55911548.0,5572937458.0,-1727019276.0,14599538572.0,73579780719.0
38,Tiền và tương đương tiền đầu kỳ,3399235596.0,2780349029.0,2596627141.0,1198647976.0,1141159364.0,6716559064.0,5126341359.0,19726020423.0
39,Ảnh hưởng của chênh lệch tỷ giá,-84341053.0,2981643.0,0.0,-1577064.0,2462242.0,136801570.0,140492.0,10638766.0
40,Tiền và tương đương tiền cuối kỳ,2780349029.0,2596627141.0,1198049677.0,1141159364.0,6716559064.0,5126341358.0,19726020423.0,93316439908.0
