,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,51677089287.0,222226944550.0,79676271278.0,120301104114.0,295584707203.0,296395817053.0,287098931865.0,473174997084.0,961625809112.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,51677089287.0,222226944550.0,79676271278.0,120301104114.0,295584707203.0,296395817053.0,287098931865.0,473174997084.0,961625809112.0
3,Giá vốn hàng bán,-60107630898.0,-205061009616.0,-66710346716.0,-103822065720.0,-245631781124.0,-253246401110.0,-251001713755.0,-415233741318.0,-807231200334.0
4,Lãi gộp,-8430541611.0,17165934934.0,12965924562.0,16479038394.0,49952926079.0,43149415943.0,36097218110.0,57941255766.0,154394608778.0
5,Thu nhập tài chính,208536061.0,246603447.0,53254624.0,10922334628.0,5537931116.0,1769881759.0,415189461.0,1103229507.0,215411456.0
6,Chi phí tài chính,-4107003116.0,-3892258649.0,-3433541867.0,-14233731754.0,-14189807556.0,-11620576413.0,-10839135730.0,-10628628929.0,-21149803005.0
7,Trong đó: Chi phí lãi vay,-3448611169.0,-2769533135.0,-2571908932.0,-12836893128.0,-12049661490.0,-10446181843.0,-10545780722.0,-10174216357.0,-18463248617.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-2377050111.0,-3153532457.0,-2515046344.0,-4163692838.0,-5915010046.0,-4860590531.0,-2568852966.0,-2161163311.0,-2492847148.0
10,Chi phí quản lý doanh  nghiệp,-5793887963.0,-9280679086.0,-6966347924.0,-4849837823.0,-6256016559.0,-5004466683.0,-9695885090.0,-13202814249.0,-17369322300.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,-20499946740.0,1086068189.0,104243051.0,4154110607.0,29130023034.0,23433664075.0,13408533785.0,33051878784.0,113598047781.0
12,Thu nhập khác,52360685823.0,1038314880.0,2633217651.0,0.0,3500425341.0,3419802294.0,5925830095.0,6394149014.0,658420874.0
13,Chi phí khác,-2606832796.0,-1211865829.0,-2486684137.0,-1417588276.0,-3124226624.0,-921089731.0,-704251699.0,-2747456701.0,-1079497655.0
14,"Thu nhập khác, ròng",49753853027.0,-173550949.0,146533514.0,-1417588276.0,376198717.0,2498712563.0,5221578396.0,3646692313.0,-421076781.0
16,Lãi/(lỗ) ròng trước thuế,29253906287.0,912517240.0,250776565.0,2736522331.0,29506221751.0,25932376638.0,18630112181.0,36698571097.0,113176971000.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-6080253829.0,-200753793.0,-100661199.0,-1222256879.0,-5516259675.0,-4785285844.0,-4591644389.0,-7884914838.0,-22851293730.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-6080253829.0,-200753793.0,-100661199.0,-1222256879.0,-5516259675.0,-4785285844.0,-4591644389.0,-7884914838.0,-22851293730.0
20,Lãi/(lỗ) thuần sau thuế,23173652458.0,711763447.0,150115366.0,1514265452.0,23989962076.0,21147090794.0,14038467792.0,28813656259.0,90325677270.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,23173652458.0,711763447.0,150115366.0,1514265452.0,23989962076.0,21147090794.0,14038467792.0,28813656259.0,90325677270.0
23,Lãi cơ bản trên cổ phiếu,666.0,20.0,4.0,44.0,0.0,608.0,403.0,802.0,1416.0
24,Lãi trên cổ phiếu pha loãng,666.0,20.0,4.0,44.0,0.0,608.0,403.0,802.0,1416.0
