,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,TỔNG TÀI SẢN,423956072411.0,388673605989.0,372952950392.0,375164373740.0,386761113826.0,409138010375.0,416956905185.0,437196821792.0,500750471628.0,385680137371.0
1,TÀI SẢN NGẮN HẠN,300019823414.0,265308305734.0,254137385869.0,259525054900.0,275440793043.0,300492721332.0,306768114704.0,327102383918.0,400832253484.0,283804255171.0
2,Tiền và tương đương tiền,2154143444.0,1664792242.0,6662065217.0,10353249594.0,17284419704.0,13307451381.0,6719493259.0,3301456599.0,5997911923.0,3506114866.0
3,Tiền,2054143444.0,1564792242.0,6612065217.0,10303249594.0,13612613747.0,4295451381.0,3529493259.0,3301456599.0,5997911923.0,3506114866.0
4,Các khoản tương đương tiền,100000000.0,100000000.0,50000000.0,50000000.0,3671805957.0,9012000000.0,3190000000.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,153219465589.0,121376593386.0,80280059630.0,63124692936.0,67657016099.0,177420467277.0,32296300465.0,148559375422.0,182540504498.0,107525799195.0
10,Phải thu khách hàng,130477419613.0,91353849789.0,62895673430.0,54548862231.0,50763857152.0,165907153275.0,26210796596.0,143680219986.0,137506373612.0,73668376818.0
11,Trả trước người bán,24457548749.0,32146649846.0,19605241165.0,10777246458.0,19054094786.0,13729299841.0,8687060831.0,5985614662.0,9531160156.0,9753704211.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,3489633169.0,3081229693.0,3125254358.0,3139693570.0,3177173484.0,3120123484.0,3157359484.0,4652457220.0,41261887176.0,29862634612.0
16,Dự phòng nợ khó đòi,-5205135942.0,-5205135942.0,-5346109323.0,-5341109323.0,-5338109323.0,-5336109323.0,-5758916446.0,-5758916446.0,-5758916446.0,-5758916446.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",139268946873.0,136533241489.0,160822981543.0,178611854387.0,183082294918.0,106730418932.0,261780586451.0,164210139851.0,201653143442.0,169286820467.0
19,Hàng tồn kho,141499576170.0,137984582473.0,162274322527.0,180063195371.0,184533635902.0,108181759916.0,263231927435.0,165661480835.0,203104484426.0,170738161451.0
20,Dự phòng giảm giá HTK,-2230629297.0,-1451340984.0,-1451340984.0,-1451340984.0,-1451340984.0,-1451340984.0,-1451340984.0,-1451340984.0,-1451340984.0,-1451340984.0
21,Tài sản lưu động khác,5377267508.0,5733678617.0,6372279479.0,7435257983.0,7417062322.0,3034383742.0,5971734529.0,11031412046.0,10640693621.0,3485520643.0
22,Trả trước ngắn hạn,4212940376.0,4331673503.0,4604574293.0,4595268198.0,4486390737.0,1550646486.0,3790909427.0,8100059775.0,7651403519.0,3342173428.0
23,Thuế VAT phải thu,998785834.0,718016271.0,1083716343.0,1159228062.0,773472579.0,778660201.0,1588605792.0,2445492211.0,2968201890.0,56521899.0
24,Phải thu thuế khác,165541298.0,683988843.0,683988843.0,1680761723.0,2157199006.0,705077055.0,592219310.0,485860060.0,21088212.0,86825316.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,123936248997.0,123365300255.0,118815564523.0,115639318840.0,111320320783.0,108645289043.0,110188790481.0,110094437874.0,99918218144.0,101875882200.0
28,Phải thu dài hạn,2253714883.0,2253714883.0,2154124883.0,2024265590.0,2024265590.0,2024265590.0,2024265590.0,2236196505.0,1669687766.0,1669687766.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,2253714883.0,2253714883.0,2154124883.0,2024265590.0,2024265590.0,2024265590.0,2024265590.0,2236196505.0,1669687766.0,1669687766.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,80054894971.0,84619960741.0,81622770749.0,77563926721.0,73324515234.0,69017382626.0,69071682474.0,64892270657.0,56338024303.0,53046509582.0
37,GTCL TSCĐ hữu hình,79542881834.0,84135057875.0,81164978154.0,77133244397.0,72920943181.0,68640920844.0,68722330963.0,64570029417.0,56278397432.0,53006758335.0
38,Nguyên giá TSCĐ hữu hình,210988901217.0,219834621609.0,221301022792.0,221770618246.0,221937718246.0,222191718246.0,226999737800.0,227095737800.0,209846642899.0,210803542899.0
39,Khấu hao lũy kế TSCĐ hữu hình,-131446019383.0,-135699563734.0,-140136044638.0,-144637373849.0,-149016775065.0,-153550797402.0,-158277406837.0,-162525708383.0,-153568245467.0,-157796784564.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,512013137.0,484902866.0,457792595.0,430682324.0,403572053.0,376461782.0,349351511.0,322241240.0,59626871.0,39751247.0
44,Nguyên giá TSCĐ vô hình,1689368672.0,1689368672.0,1689368672.0,1689368672.0,1689368672.0,1689368672.0,1689368672.0,1689368672.0,1111264959.0,1111264959.0
45,Khấu hao lũy kế TSCĐ vô hình,-1177355535.0,-1204465806.0,-1231576077.0,-1258686348.0,-1285796619.0,-1312906890.0,-1340017161.0,-1367127432.0,-1051638088.0,-1071513712.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,11981701839.0,6925798347.0,6842994092.0,6642978863.0,7090088635.0,11660586688.0,16700287813.0,21266428086.0,21411145673.0,21442754124.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,19988251895.0,19988251895.0,19988251895.0,19988251895.0,19988251895.0,19988251895.0,15257416075.0,15257416075.0,15257416075.0,20257416075.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,4730835820.0,4730835820.0,4730835820.0,4730835820.0,4730835820.0,4730835820.0,0.0,0.0,6205922401.0,11205922401.0
55,Đầu tư dài hạn khác,15257416075.0,15257416075.0,15257416075.0,15257416075.0,15257416075.0,15257416075.0,15257416075.0,15257416075.0,15257416075.0,15257416075.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6205922401.0,-6205922401.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,9657685409.0,9577574389.0,8207422904.0,9419895771.0,8893199429.0,5954802244.0,7135138529.0,6442126551.0,5241944327.0,5459514653.0
59,Trả trước dài hạn,9657685409.0,9577574389.0,8207422904.0,9419895771.0,8893199429.0,5954802244.0,7135138529.0,6442126551.0,5241944327.0,5459514653.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,286523980099.0,256777681028.0,254774733919.0,271248966799.0,293334368947.0,271173442626.0,279656380414.0,298096674856.0,316899188145.0,207860895583.0
65,Nợ ngắn hạn,281523980099.0,246777681028.0,244774733919.0,261248966799.0,247586553056.0,261173442626.0,269656380414.0,288096674856.0,306899188145.0,197860895583.0
66,Phải trả người bán,29479756706.0,23803669105.0,19883963586.0,34830911503.0,36386494015.0,35019135055.0,48693996784.0,46724033160.0,40812566119.0,28130365020.0
67,Người mua trả tiền trước,637775688.0,653907190.0,648869610.0,1357753690.0,19665775690.0,638775690.0,2183574025.0,11604061122.0,29245383319.0,21152233889.0
68,Thuế và các khoản phải trả Nhà nước,18511110246.0,4095442656.0,5632591132.0,6858716373.0,11242868840.0,15771859294.0,5868835929.0,8133084758.0,7678861358.0,4786136053.0
69,Phải trả người lao động,3955406155.0,4355257902.0,3895893367.0,4483226802.0,4180849246.0,4351950667.0,3853973717.0,4345975156.0,3929886856.0,4885657706.0
70,Chi phí phải trả,13893430228.0,13940258934.0,12966242900.0,13849598876.0,7368996094.0,3578210924.0,5907791097.0,7403997471.0,9506131512.0,5143960453.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
