,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,384756731575.0,-122812108025.0,35635686012.0,146778378341.0,42384764245.0,13241048652.0,-151909867972.0,262575419640.0,-195849459045.0,173539165867.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,64378991922.0,87702859709.0,75355078593.0,74574458064.0,63567274607.0,365732956444.0,68872180297.0,67417140158.0,78568048321.0,55394124487.0
2,Lãi trước thuế,94501817128.0,103232903822.0,60161569999.0,44775199043.0,90384801782.0,398744277996.0,54534948723.0,89245061612.0,116447998984.0,87968360876.0
3,Khấu hao TSCĐ,35059221077.0,32520778475.0,31066574375.0,31115509085.0,30766577860.0,31137593991.0,35830585586.0,25745594649.0,35284448302.0,31722190670.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,-17144001.0,124784222.0,91277348.0,-60905535.0,4436157580.0,-50177783.0,167486342.0,2862776132.0,-12445465722.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,1444372.0,-2368874221.0,75703852.0,-102733588.0,106466276.0,40003917.0,-687043934.0,117868445.0,3667103878.0,-4716931483.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-68736941817.0,-47674265319.0,-17900566490.0,-2724645206.0,-58575292964.0,-69277921753.0,-21195855781.0,-48190283952.0,-78073976404.0,-47036059636.0
9,Chi phí lãi vay,3553451162.0,2009460953.0,1827012635.0,1419851382.0,945627188.0,652844713.0,439723486.0,331413062.0,-1620302571.0,-97970218.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,1391799062.0,56585979293.0,68413462263.0,12022353268.0,-42620016213.0,-122355260701.0,-6717664882.0,9335879695.0,-7448899731.0,-18919106732.0
13,(Tăng)/giảm hàng tồn kho,85708576157.0,-19625506721.0,-34381609784.0,-19482601564.0,121028327947.0,-11140174355.0,17009958667.0,-34971929438.0,-30573019808.0,56812650606.0
