,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-13386652238.0,-162582462422.0,-3573076754.0,17384425281.0,622262093.0,-6526971587.0,17056520641.0,-2753104558.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,9479456881.0,19118561693.0,16385925801.0,-13087577241.0,-361465863.0,-3522736753.0,-1008821673.0,-7196103527.0
2,Lãi trước thuế,9020917846.0,16093795998.0,3401841915.0,-23754902671.0,-361465863.0,-13130092306.0,-10958810146.0,-11817868183.0
3,Khấu hao TSCĐ,464318876.0,1556650152.0,1770172365.0,2840518671.0,0.0,3006866643.0,2594874311.0,2395508987.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,172663466.0,1488643163.0,0.0,165000000.0,2769975079.0,1318015078.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-20182419.0,-3006827.0,-1906636.0,-454992.0,0.0,-110121551.0,-82598.0,-3155720616.0
9,Chi phí lãi vay,14402578.0,1471122370.0,11043154691.0,6338618588.0,0.0,6545610461.0,0.0,4063961206.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,4585221681.0,1.0
12,(Tăng)/giảm các khoản phải thu,58009349923.0,-78287458583.0,54294781036.0,88867204947.0,-300743421.0,-3720070018.0,21443512064.0,5225011827.0
13,(Tăng)/giảm hàng tồn kho,-51087181994.0,5475454361.0,-14273906151.0,6240427915.0,0.0,0.0,0.0,0.0
14,Tăng/(giảm) các khoản phải trả,-18913222929.0,-117851745491.0,-46894989822.0,-60884848999.0,3219393641.0,-770065757.0,-1106487765.0,158264010.0
15,( Tăng)/giảm chi phí trả trước,-10797692681.0,9928723597.0,3269447407.0,703776898.0,0.0,1654321319.0,-26285985.0,-26285985.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-14402578.0,-783192662.0,-11626661228.0,-4380428192.0,0.0,-168420378.0,-1239096000.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,-62958860.0,-182805337.0,-4727673797.0,-74130047.0,0.0,0.0,-1006300000.0,-913990883.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,-1934922264.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-114524404215.0,90127260814.0,28787479668.0,-576279385.0,34169.0,6250121551.0,82598.0,74891.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-84544586634.0,90124253987.0,33785573032.0,-940370741.0,0.0,0.0,0.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,363636364.0,0.0,1250000000.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,-30000000000.0,0.0,-5000000000.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,5000000000.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,20182419.0,3006827.0,1906636.0,454992.0,34169.0,121551.0,82598.0,74891.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,129975290892.0,72685064718.0,-24383545373.0,-17226324206.0,0.0,-1600626122.0,-15027714000.0,0.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,77379000000.0,72621000000.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,129280216795.0,104032674296.0,105965925301.0,72072626055.0,0.0,0.0,0.0,0.0
33,Tiển trả các khoản đi vay,-76683925903.0,-103968609578.0,-130349470674.0,-89298950261.0,0.0,-1600626122.0,-15027714000.0,0.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,2064234439.0,229863110.0,830857541.0,-418178310.0,622296262.0,-1877476158.0,2028889239.0,-2753029667.0
38,Tiền và tương đương tiền đầu kỳ,251150024.0,2315384463.0,2545247573.0,3376105114.0,2321466645.0,2943762907.0,1066286749.0,3095175987.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,2315384463.0,2545247573.0,3376105114.0,2957926804.0,2943762907.0,1066286749.0,3095175988.0,342146320.0
