,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,10501598008.0,-57306642777.0,66315458169.0,137694621425.0,65883915530.0,61903898978.0,-40534263577.0,51588435847.0,39688741967.0,97633947385.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,76259646521.0,49684088499.0,50484180576.0,102223179535.0,70407504323.0,63993437060.0,69164644302.0,92711411041.0,106877945637.0,82769842470.0
2,Lãi trước thuế,34560246362.0,39985733380.0,9969102163.0,57222245549.0,32653946831.0,29708193244.0,26139731933.0,56571396156.0,59900587836.0,-123318622381.0
3,Khấu hao TSCĐ,27205719820.0,15388942161.0,28859568371.0,38866477601.0,23104352390.0,29494037645.0,33163005253.0,30596068448.0,28816714066.0,28909235214.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,-161862360.0,-14705117659.0,0.0,-580910000.0,0.0,0.0,0.0,0.0,0.0,201000000000.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,433530217.0,0.0,-1288336623.0,1.0,-486279986.0,0.0,-500442524.0,-841689447.0,-1722849620.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-1207812634.0,44437121905.0,-423812702.0,-777769763.0,159467770.0,958530223.0,-17165759.0,-103039051.0,8267054801.0,-31473627813.0
9,Chi phí lãi vay,15863355333.0,14888648650.0,12079322744.0,8781472771.0,14489737331.0,4318955934.0,9879072875.0,6147428012.0,10735278381.0,9375707070.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,120445250834.0,-72470736752.0,36878341058.0,-17134889901.0,37928537076.0,38961344326.0,-80984060162.0,-53869090413.0,-17342811989.0,-216628305041.0
13,(Tăng)/giảm hàng tồn kho,834836200.0,28710254770.0,-10254754993.0,-34966434897.0,-6399896431.0,13076899802.0,-16980430121.0,-26648331907.0,21347839798.0,10603583472.0
