,Unnamed: 0,2009,2010,2011,2012,2013,2014,2015,2016,2017
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,-3582601552.0,41170982002.0,6189717046.0,4375693257.0,-1496083484.0,-936322074.0,4250148587.0,3327532391.0,1647421419.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Lãi trước thuế,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Khấu hao TSCĐ,1694707575.0,2514273449.0,2565209135.0,0.0,2468943133.0,0.0,2395598972.0,2328451980.0,0.0
5,Chi phí dự phòng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Lãi/(lỗ) từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí lãi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Thu lãi và cổ tức,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,(Tăng)/giảm hàng tồn kho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Tăng/(giảm) các khoản phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-11372915096.0,-21078411358.0,626739993.0,3608422204.0,1778926708.0,1242728.0,210129321.0,-14544801.0,209090909.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-11452982718.0,-2197032833.0,19000000.0,0.0,-112909091.0,0.0,-31727273.0,-15000000.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,62000000.0,30000000.0,569044813.0,3607500000.0,1891159860.0,0.0,240909090.0,0.0,209090909.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,29000000.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,-18925340400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,18067622.0,13961875.0,9695180.0,922204.0,675939.0,1242728.0,947504.0,455199.0,0.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,14601002486.0,-21141312709.0,-6797011213.0,-7935782633.0,21170893.0,475122694.0,-4510738488.0,-3306000000.0,-1859253000.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,63784548299.0,39956057170.0,23575047721.0,6816315616.0,20873900000.0,17428500000.0,1676381151.0,0.0,100000000.0
33,Tiển trả các khoản đi vay,-48202373000.0,-61097369879.0,-30372058934.0,-14752098249.0,-20852729107.0,-16953377306.0,-6187119639.0,-3306000000.0,-1959253000.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-981172813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tiền lãi đã nhận,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,-354514162.0,-1048742065.0,19445826.0,48332828.0,304014117.0,-459956652.0,-50460580.0,6987590.0,-2740672.0
38,Tiền và tương đương tiền đầu kỳ,1549362294.0,1194848132.0,146106067.0,165551893.0,213884721.0,517898838.0,57942186.0,7481606.0,14469196.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,1194848132.0,146106067.0,165551893.0,213884721.0,517898838.0,57942186.0,7481606.0,14469196.0,11728524.0
