,CHỈ TIÊU,2009,2010,2011,2012,2013,2014,2015,2016,2017
0,Doanh số,83253087194.0,67026210132.0,31260931317.0,39912042732.0,27570478455.0,36160209982.0,27186799601.0,18868236135.0,9736968659.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,83253087194.0,67026210132.0,31260931317.0,39912042732.0,27570478455.0,36160209982.0,27186799601.0,18868236135.0,9736968659.0
3,Giá vốn hàng bán,-74687553736.0,-59840041094.0,-30734007358.0,-40253110105.0,-31607152103.0,-32810902024.0,-23963703520.0,-16964444495.0,-11511286008.0
4,Lãi gộp,8565533458.0,7186169038.0,526923959.0,-341067373.0,-4036673648.0,3349307958.0,3223096081.0,1903791640.0,-1774317349.0
5,Thu nhập tài chính,18067622.0,13961875.0,9695180.0,922204.0,675939.0,1242728.0,947504.0,455199.0,40817.0
6,Chi phí tài chính,-3204413237.0,-3487491534.0,-11372333945.0,-6503122510.0,-6392857512.0,-5160561000.0,-4848051659.0,-6442305766.0,-4370360593.0
7,Trong đó: Chi phí lãi vay,-3204413237.0,-3487491534.0,-11372333945.0,-6503122510.0,-6392857512.0,-5160561000.0,-4677328981.0,-6298672880.0,-4308448073.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Chi phí quản lý doanh  nghiệp,-2897176202.0,-2338379872.0,-3320898820.0,-2270970352.0,-1786570852.0,-1064405570.0,-1202780840.0,-1543971020.0,-972610302.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,2482011641.0,1374259507.0,-14156613626.0,-9114238031.0,-12215426073.0,-2874415884.0,-2826788914.0,-6082029947.0,-7117247427.0
12,Thu nhập khác,105294623.0,163636364.0,598044813.0,5169955642.0,648300140.0,26429748.0,236418590.0,100000000.0,213119274.0
13,Chi phí khác,-84896777.0,-47004348.0,-334601811.0,-3813144567.0,-785122124.0,0.0,0.0,-162088824.0,0.0
14,"Thu nhập khác, ròng",20397846.0,116632016.0,263443002.0,1356811075.0,-136821984.0,26429748.0,236418590.0,-62088824.0,213119274.0
15,Lãi/(lỗ) từ công ty liên doanh  (từ năm 2015),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Lãi/(lỗ) ròng trước thuế,2502409487.0,1490891523.0,-13893170624.0,-7757426956.0,-12352248057.0,-2847986136.0,-2590370324.0,-6144118771.0,-6904128153.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-625602372.0,-372722881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,-625602372.0,-372722881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Lãi/(lỗ) thuần sau thuế,1876807115.0,1118168642.0,-13893170624.0,-7757426956.0,-12352248057.0,-2847986136.0,-2590370324.0,-6144118771.0,-6904128153.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,1876807115.0,1118168642.0,-13893170624.0,-7757426956.0,-12352248057.0,-2847986136.0,-2590370324.0,-6144118771.0,-6904128153.0
23,Lãi cơ bản trên cổ phiếu,1193.0,711.0,-8833.0,-4932.0,-7854.0,-1811.0,-1647.0,-3906.0,-4390.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
