,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,15150048345.0,23337597668.0,22726234640.0,41295521123.0,26919343454.0,28767776887.0,39378853913.0,51812203821.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,0.0,0.0,29667801747.0,28413012737.0,35279541515.0,48006256757.0,55946298184.0,35201128613.0
2,Lãi trước thuế,0.0,0.0,5942664882.0,6082573743.0,6303449633.0,6123763198.0,6784415478.0,11320478815.0
3,Khấu hao TSCĐ,18099618402.0,21947375972.0,24860397758.0,22735633033.0,29640526619.0,42520743386.0,49652762612.0,23863838636.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,-227092778.0,0.0,0.0,0.0,0.0,142526632.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,645563589.0,-64575547.0,-45278590.0,-234611148.0,431876703.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,0.0,-2001870534.0,-1947822290.0,-1368584423.0,-1583097321.0,-2380388360.0,-3506524685.0
9,Chi phí lãi vay,0.0,0.0,1093702419.0,897064662.0,768725233.0,990126084.0,2124119602.0,2948932512.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,0.0,0.0,-156187820.0,-6227539416.0,7260520744.0,-3091275959.0,424671371.0,-4672029232.0
13,(Tăng)/giảm hàng tồn kho,0.0,0.0,-6221582843.0,4208536826.0,-1137089454.0,-20821271252.0,-17087874209.0,-479783461.0
14,Tăng/(giảm) các khoản phải trả,0.0,0.0,5343614391.0,19193761560.0,-1451010877.0,7466785064.0,14542032655.0,31094032585.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,-3070695354.0,-1993989216.0,-7966776528.0,2963744724.0,-9082888748.0,-4276861391.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,-1093702419.0,-942064662.0,-783725233.0,-1020126084.0,-2055402802.0,-2993510647.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,-1086747748.0,-543823716.0,-800000000.0,-1722027413.0,-850000000.0,-313429932.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,-656265314.0,-812372990.0,-3482116713.0,-3014308950.0,-2457982538.0,-1747342714.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-6539866564.0,-24755800191.0,-19219773710.0,-29405972791.0,-10552809042.0,-30906597178.0,-28871865807.0,-51462260148.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-7117634288.0,-25090614737.0,-21826710647.0,-31353795081.0,-11921393465.0,-21539694499.0,-2801763182.0,-29985934005.0
23,Tiền thu được từ thanh lý tài sản cố định,309100000.0,30000000.0,600588371.0,0.0,0.0,0.0,717442727.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,-12000000000.0,-29167933712.0,-24000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,500000000.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,577000000.0,94998540.0,0.0
28,Cổ tức và tiền lãi nhận được,268667724.0,304814546.0,2006348566.0,1947822290.0,1368584423.0,1556097321.0,2285389820.0,2523673857.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-6339307081.0,7901905640.0,-8257629188.0,-10164150565.0,-3046500079.0,1137129111.0,-9577368461.0,-784419069.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,0.0,15127225761.0,0.0,0.0,8827451720.0,16769772426.0,892304772.0,12848620472.0
33,Tiển trả các khoản đi vay,-6339307081.0,-6407435281.0,-6680456138.0,-7540661328.0,-9389602851.0,-13117457480.0,-8057256923.0,-10784475819.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,-817884840.0,-1577173050.0,-2623489237.0,-2484348948.0,-2515185835.0,-2412416310.0,-2848563722.0
37,Lưu chuyển tiền thuần trong kỳ,2270874700.0,6483703117.0,-4751168258.0,1725397767.0,13320034333.0,-1001691180.0,929619645.0,-434475396.0
38,Tiền và tương đương tiền đầu kỳ,5471732866.0,7742607566.0,14226310683.0,9475142425.0,11200540192.0,24520574525.0,23518883345.0,24448502990.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,7742607566.0,14226310683.0,9475142425.0,11200540192.0,24520574525.0,23518883345.0,24448502990.0,24014027594.0
