,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,2357792581.0,168271701.0,3496839267.0,-2567566.0,123543390.0,-192755024.0,215686537.0,-53567240718.0,-85473818827.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,0.0,2133790330.0,6025649454.0,2510304022.0,2851816213.0,2777574126.0,1472916143.0,7769113126.0,7351105477.0
2,Lãi trước thuế,0.0,46550324.0,4371211216.0,1024396562.0,1370583316.0,1291659671.0,71459701.0,7765557559.0,8893482785.0
3,Khấu hao TSCĐ,0.0,1894817496.0,1715635443.0,1486813572.0,1486813572.0,1486813572.0,1403106547.0,3779313.0,140590456.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,-11876490.0,-121474205.0,-906112.0,-5580675.0,-899117.0,-1650105.0,-1512513.0,-4247354953.0
9,Chi phí lãi vay,0.0,204299000.0,60277000.0,0.0,0.0,0.0,0.0,1288767.0,2564387189.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,0.0,-2023969867.0,-4178836935.0,-2829889014.0,1032783285.0,-2765855100.0,-4587340911.0,-101688479002.0,-78646543216.0
13,(Tăng)/giảm hàng tồn kho,0.0,0.0,113581985.0,0.0,3504614.0,890588.0,0.0,0.0,-29933759005.0
14,Tăng/(giảm) các khoản phải trả,0.0,262750238.0,1689263345.0,1880520707.0,-3563696945.0,61048924.0,2560220919.0,40413174043.0,18423638790.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,0.0,0.0,0.0,0.0,594890386.0,-61048885.0,-2668260873.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,-204299000.0,-60277000.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,-92541582.0,-1563503281.0,-200863777.0,-266413562.0,-25000000.0,0.0,0.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-3103923219.0,-12552062934.0,1461246287.0,-419321161.0,-256919325.0,899117.0,1650105.0,56528334331.0,-23704748918.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-3304865000.0,-12583266697.0,-1241936717.0,-420227273.0,-262500000.0,0.0,0.0,-1223178182.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,200000000.0,30000000.0,2700000000.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8200000000.0,-3600000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52500000000.0,-24352400000.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118450000000.0,0.0
28,Cổ tức và tiền lãi nhận được,941781.0,1203763.0,3183004.0,906112.0,5580675.0,899117.0,1650105.0,1512513.0,4247651082.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,900000000.0,14909700000.0,-6901379890.0,0.0,0.0,0.0,0.0,6590000000.0,100583712333.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,2500000000.0,1708320110.0,0.0,0.0,0.0,0.0,5760000000.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,2400000000.0,13609700000.0,0.0,0.0,0.0,0.0,0.0,830000000.0,100583712333.0
33,Tiển trả các khoản đi vay,-1500000000.0,-1200000000.0,-8609700000.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,153869362.0,2525908767.0,-1943294336.0,-421888727.0,-133375935.0,-191855907.0,217336642.0,9551093613.0,-8594855412.0
38,Tiền và tương đương tiền đầu kỳ,243857767.0,397727129.0,2923635896.0,980341560.0,566452833.0,433076898.0,241220991.0,143916576.0,9695010189.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,397727129.0,2923635896.0,980341560.0,558452833.0,433076898.0,241220991.0,458557633.0,9695010189.0,1100154777.0
