,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,5908443629.0,5578958723.0,21876906911.0,18560135314.0,6918901014.0,7574205198.0,6795434273.0,58183948380.0,169515779386.0
1,Các khoản giảm trừ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,5908443629.0,5578958723.0,21876906911.0,18560135314.0,6918901014.0,7574205198.0,6795434273.0,58183948380.0,169515779386.0
3,Giá vốn hàng bán,0.0,-1960937886.0,-15390922506.0,-14170721478.0,-2008990871.0,-2010441990.0,-2017166821.0,-49974515919.0,-161462263010.0
4,Lãi gộp,5908443629.0,3618020837.0,6485984405.0,4389413836.0,4909910143.0,5563763208.0,4778267452.0,8209432461.0,8053516376.0
5,Thu nhập tài chính,969280.0,1203763.0,3183004.0,906112.0,5580675.0,899117.0,4184010.0,191720112.0,4247354953.0
6,Chi phí tài chính,-180886221.0,-204299000.0,-60277000.0,0.0,0.0,-97570055.0,0.0,-1288767.0,-2564387189.0
7,Trong đó: Chi phí lãi vay,-180886221.0,-204299000.0,-60277000.0,0.0,0.0,0.0,0.0,0.0,-2564387189.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123719389.0
10,Chi phí quản lý doanh  nghiệp,-5660013127.0,-3512389659.0,-2336028967.0,-2957869829.0,-3544907502.0,-4152874311.0,-4765241761.0,-634306247.0,-701502495.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,68513561.0,-97464059.0,4092861442.0,1432450119.0,1370583316.0,1314217959.0,17209701.0,7765557559.0,8911262256.0
12,Thu nhập khác,218027223.0,144014383.0,278349774.0,0.0,0.0,0.0,54250000.0,0.0,0.0
13,Chi phí khác,-256990632.0,0.0,0.0,-408053557.0,0.0,-22558288.0,0.0,0.0,-17779471.0
14,"Thu nhập khác, ròng",-38963409.0,144014383.0,278349774.0,-408053557.0,0.0,-22558288.0,54250000.0,0.0,-17779471.0
16,Lãi/(lỗ) ròng trước thuế,29550152.0,46550324.0,4371211216.0,1024396562.0,1370583316.0,1291659671.0,71459701.0,7765557559.0,8893482785.0
17,Thuế thu nhập doanh nghiệp – hiện thời,0.0,0.0,-793248011.0,-943660629.0,-184919297.0,-194598999.0,-31601526.0,-1553111512.0,-1782258812.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Chi phí thuế thu nhập doanh nghiệp,0.0,0.0,-793248011.0,-943660629.0,-184919297.0,-194598999.0,-31601526.0,-1553111512.0,-1782258812.0
20,Lãi/(lỗ) thuần sau thuế,29550152.0,46550324.0,3577963205.0,80735933.0,1185664019.0,1097060672.0,39858175.0,6212446047.0,7111223973.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,29550152.0,46550324.0,3577963205.0,80735933.0,1185664019.0,1097060672.0,39858175.0,6212446047.0,7111223973.0
23,Lãi cơ bản trên cổ phiếu,0.0,0.0,2230.0,7.0,107.0,95.0,3.0,538.0,0.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
