,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,453596572535.0,504170154143.0,488765213420.0,472563972295.0,453634546023.0,442736443401.0,435457256267.0,480514051360.0,447194980617.0
1,TÀI SẢN NGẮN HẠN,72667740842.0,80523687668.0,86528662667.0,92324228900.0,94593583020.0,100718189496.0,105103601430.0,162313459868.0,139194851312.0
2,Tiền và tương đương tiền,3971594927.0,8984657354.0,7053908066.0,9246952751.0,7931959870.0,10926090684.0,9537461357.0,15247203803.0,12440567441.0
3,Tiền,3971594927.0,8984657354.0,7053908066.0,9246952751.0,7931959870.0,10926090684.0,9537461357.0,15247203803.0,12440567441.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,35203607388.0,45312430903.0,53284876129.0,54700884451.0,57931953664.0,60958455418.0,65010885723.0,109749073675.0,87212201664.0
10,Phải thu khách hàng,32330854133.0,39781316521.0,47268775840.0,49019551440.0,52464190641.0,56086857542.0,58815039519.0,98524358084.0,76573855439.0
11,Trả trước người bán,2185883360.0,2241091263.0,2347997101.0,1295312410.0,1145212020.0,738427780.0,1568619150.0,5048718482.0,4233981056.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,1552727573.0,3980619179.0,5356507992.0,5434190965.0,5322871853.0,6115648095.0,5362458359.0,7585818850.0,8040366495.0
16,Dự phòng nợ khó đòi,-865857678.0,-690596060.0,-1688404804.0,-1048170364.0,-1000320850.0,-1982477999.0,-735231305.0,-1409821741.0,-1636001326.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",31456660321.0,25731848766.0,25983476821.0,27882487827.0,28151264013.0,28423590264.0,29828402505.0,36465590473.0,38733464580.0
19,Hàng tồn kho,31456660321.0,25731848766.0,25983476821.0,27882487827.0,28151264013.0,28423590264.0,29828402505.0,36465590473.0,38733464580.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,2035878206.0,494750645.0,206401651.0,493903871.0,578405473.0,410053130.0,726851845.0,851591917.0,808617627.0
22,Trả trước ngắn hạn,0.0,0.0,0.0,0.0,80000000.0,126850317.0,0.0,0.0,0.0
23,Thuế VAT phải thu,682857462.0,493172645.0,204823651.0,158846276.0,163347878.0,188201720.0,0.0,0.0,0.0
24,Phải thu thuế khác,1578000.0,1578000.0,1578000.0,335057595.0,335057595.0,95001093.0,726851845.0,851591917.0,808617627.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,1351442744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,380928831693.0,423646466475.0,402236550753.0,380239743395.0,359040963003.0,342018253905.0,330353654837.0,318200591492.0,308000129305.0
28,Phải thu dài hạn,0.0,1037062105.0,982222000.0,840433520.0,704891000.0,309341000.0,264341000.0,757266864.0,912020442.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,1037062105.0,982222000.0,840433520.0,704891000.0,309341000.0,264341000.0,757266864.0,912020442.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,371539300892.0,413643781994.0,395235450008.0,374523288597.0,353459844601.0,332951378602.0,316880964960.0,305321304281.0,292396461398.0
37,GTCL TSCĐ hữu hình,315622141179.0,355644468851.0,349847108985.0,331002650951.0,310350713125.0,297617219811.0,283212474130.0,265394985208.0,242397802775.0
