,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,3139280821.0,-3944033560.0,-4532096627.0,383464728620.0,61383559129.0,538164704604.0,-571615539039.0,282033778808.0,-444411893170.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,0.0,0.0,0.0,129680797419.0,235858566096.0,250279469536.0,241642471507.0,184226706682.0,91533972308.0
2,Lãi trước thuế,0.0,0.0,0.0,197886250615.0,125995093378.0,103850080070.0,99215979342.0,152558772203.0,-76603252647.0
3,Khấu hao TSCĐ,0.0,0.0,36999996.0,49288277242.0,99405735047.0,131427183063.0,182839274439.0,196002400725.0,168843657172.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,0.0,0.0,0.0,91323000.0,33777000.0,2000000000.0,-1899900000.0,3921999942.0,-356432217.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,0.0,0.0,-123118787415.0,-16467116133.0,-27505202814.0,-101999669129.0,-322061568746.0,-350000000.0
9,Chi phí lãi vay,0.0,0.0,0.0,5533733977.0,26891076804.0,40507409217.0,63486786855.0,153805102558.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,0.0,0.0,0.0,91172613074.0,-92069322202.0,-70092934260.0,-674639793902.0,-64385925117.0,-664412826588.0
13,(Tăng)/giảm hàng tồn kho,0.0,0.0,0.0,7074378266.0,495368047.0,-16473311010.0,1001051242.0,11304723747.0,22703574026.0
14,Tăng/(giảm) các khoản phải trả,0.0,0.0,0.0,125892259268.0,45796690444.0,729628502846.0,-209609879628.0,253512648299.0,44972996330.0
15,( Tăng)/giảm chi phí trả trước,0.0,0.0,0.0,49585768989.0,-64220993333.0,-296758304161.0,161503632894.0,162790237231.0,191737853118.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000000000.0,-100000000000.0
17,Chi phí lãi vay đã trả,0.0,0.0,0.0,-4814833977.0,-25874862775.0,-34132028145.0,-63486980557.0,-135306097065.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,0.0,-15126254419.0,-37664885504.0,-24286690202.0,-28026040595.0,-30108514969.0,-30947462364.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,-937001644.0,0.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-2238763000.0,-21805268500.0,-271939834055.0,-734346940737.0,-151465570196.0,-712136767151.0,-201614322427.0,-739305616261.0,269663166771.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,0.0,0.0,-370000000.0,-359069118127.0,-117329707324.0,-642900870456.0,-162429372344.0,-34204038703.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,1286000000.0,0.0,0.0,0.0,0.0,0.0,-7785768244.0,620706941.0,38399383293.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,-1427000000.0,-3006150000.0,-602477356629.0,-642273175000.0,-5000000000.0,-51590000000.0,-451514669710.0,188960900000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,9995770000.0,3322150000.0,799374261819.0,580393175000.0,8100000000.0,15110000000.0,16365000000.0,16365000000.0
26,Đầu tư vào các doanh nghiệp khác,-70536172000.0,-30378970000.0,-284000000000.0,-593734266356.0,0.0,-384155824924.0,0.0,-590000000000.0,-65986523406.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,67011409000.0,0.0,12032000000.0,254600000.0,21751669347.0,299688330653.0,180000000.0,272760000000.0,39300000000.0
28,Cổ tức và tiền lãi nhận được,0.0,4931500.0,82165945.0,21304938556.0,5992467781.0,12131597576.0,4900818161.0,46667385211.0,52624406884.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,45863768.0,54212851818.0,248002684754.0,619357286885.0,298497698766.0,225079362224.0,446402435350.0,950850477961.0,214565567349.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,3000000000.0,56010600000.0,250000000000.0,465863470000.0,85174160000.0,104950000000.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,157539138604.0,17117312162.0,46245814135.0,465099928350.0,576949964846.0,914761378288.0,1259735372163.0,1706607291337.0,965799942201.0
33,Tiển trả các khoản đi vay,-160493274836.0,-18915060344.0,-48243129381.0,-311606111465.0,-294746426080.0,-722956907599.0,-813332936813.0,-786701813376.0,-751234374852.0
