,Unnamed: 0,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,114412561695.0,20007033177.0,-7390056439.0,-65141561789.0,17206997580.0,18839369125.0,59351600534.0,-80360700699.0,40365841031.0,-74048865065.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,24000235953.0,29506713518.0,5265693451.0,7337788865.0,12558198053.0,15799334747.0,1154698516.0,352140090.0,4975935896.0,19625972126.0
2,Lãi trước thuế,85654269144.0,21402776036.0,2351269124.0,5674173631.0,101685805980.0,5020993426.0,-1328111304.0,83619500385.0,4509068508.0,18161178996.0
3,Khấu hao TSCĐ,3841037201.0,3776534577.0,3673017152.0,3628821515.0,3630268708.0,3604438290.0,3557500770.0,3483435243.0,3486871085.0,3536806325.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,5329314615.0,4975614106.0,-200351460.0,-1086460630.0,-1178179514.0,6622629491.0,-1264582627.0,-144941118.0,-2036432451.0,-2309668153.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,554474.0,0.0,0.0,16407638.0,-16407638.0,0.0,0.0,195849669.0,-195849669.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-74638600228.0,-4092484619.0,-3580224215.0,-3832009714.0,-94258759414.0,-2051228634.0,-2151045259.0,-89591663597.0,-3781078609.0,-2555729455.0
9,Chi phí lãi vay,3813660747.0,3444273418.0,3021982850.0,2936856425.0,2695469931.0,2602502174.0,2340936936.0,2789959508.0,2993357032.0,2793384413.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,55148751269.0,-78668777516.0,96664494027.0,-39560694741.0,32583175738.0,-15623788493.0,59065658931.0,-120109275914.0,126337495976.0,-99352917348.0
13,(Tăng)/giảm hàng tồn kho,56656471514.0,60310025896.0,-53329747745.0,-48314505093.0,4906355477.0,32209137412.0,-6816890904.0,-28614786594.0,-2569530377.0,-8210338744.0
14,Tăng/(giảm) các khoản phải trả,-13917839036.0,12334133439.0,-47419343284.0,21506354882.0,-27502473145.0,-4561896325.0,11758499735.0,72292477989.0,-82293016425.0,20987317476.0
15,( Tăng)/giảm chi phí trả trước,-1423580596.0,1425239362.0,-366383349.0,-2621220404.0,1660766092.0,-1028606269.0,2530483654.0,-1422657959.0,1187771338.0,-25752362.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,-2565137430.0,2565137430.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-3919449249.0,-3313282775.0,0.0,-5991944248.0,-2796624635.0,-2438575187.0,-2360259070.0,-2734018831.0,-3055867819.0,-2618875333.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,-1518455747.0,-5523432109.0,0.0,0.0,-4400000000.0,-882640328.0,0.0,-166247558.0,-3300000000.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-2132028160.0,-68563000.0,-116200000.0,-62478480.0,-4202400000.0,-1116236760.0,-5097950000.0,-124579480.0,-4050700000.0,-1154270880.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-5386761142.0,-15504374086.0,-38598246793.0,28940235838.0,151120077183.0,-7660227051.0,-20180227789.0,20875083225.0,-5442861444.0,13686530353.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-1277508609.0,-504374086.0,1401753207.0,-1437933207.0,286288468.0,304014227.0,-180227789.0,-99058496.0,-1942840057.0,-1313469647.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,-186300000000.0,-110000000000.0,-160000000000.0,110000000000.0,-182500000000.0,-9264241278.0,-30000000000.0,30000000000.0,-185000000000.0,-15000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,110000000000.0,95000000000.0,120000000000.0,-80000000000.0,242500000000.0,1300000000.0,10000000000.0,-10000000000.0,95000000000.0,30000000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,72711162448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,72190747467.0,-72711162448.0,0.0,378169045.0,90833788715.0,0.0,0.0,974141721.0,86499978613.0,0.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-92735489499.0,18472317927.0,231970123.0,-10717354453.0,-115572120456.0,11061815113.0,838397712.0,40513303940.0,-96097179533.0,5196178903.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,120816701495.0,177706598983.0,173357064695.0,136856053213.0,108082876445.0,134063474842.0,118533642959.0,165936505819.0,134429923983.0,134531240039.0
33,Tiển trả các khoản đi vay,-160852190994.0,-159234281056.0,-173125094572.0,-147573407666.0,-150233567038.0,-112723089592.0,-117695245247.0,-125423201879.0,-146827103516.0,-129335061136.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-52700000000.0,0.0,0.0,0.0,-73421429863.0,-10278570137.0,0.0,0.0,-83700000000.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,16290311054.0,22974977018.0,-45756333109.0,-46918680404.0,52754954307.0,22240957187.0,40009770457.0,-18972313534.0,-61174199946.0,-55166155809.0
38,Tiền và tương đương tiền đầu kỳ,86280802304.0,102579789407.0,125554766425.0,79798433316.0,32864413649.0,85634707219.0,107875664406.0,147885434863.0,128507388652.0,67738921383.0
39,Ảnh hưởng của chênh lệch tỷ giá,8676049.0,0.0,0.0,-15339263.0,15339263.0,0.0,0.0,-405732677.0,405732677.0,0.0
40,Tiền và tương đương tiền cuối kỳ,102579789407.0,125554766425.0,79798433316.0,32864413649.0,85634707219.0,107875664406.0,147885434863.0,128507388652.0,67738921383.0,12572765574.0
