,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,893729611.0,810546818.0,16818753952.0,17120988312.0,2032130861.0,9845997466.0,25184932322.0,8151600292.0,13514297592.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,12250023033.0,12724183991.0,10943838943.0,10605726493.0,9092488795.0,8282328650.0,11676632116.0,13358825533.0,12633643017.0
2,Lãi trước thuế,7849562184.0,8305877312.0,7341847927.0,7217296677.0,6058118369.0,6974351253.0,8177985163.0,8253462833.0,8846644835.0
3,Khấu hao TSCĐ,4447203640.0,4461935758.0,3806980804.0,3405215322.0,3374910659.0,2060674238.0,3446564286.0,4307173436.0,4165569349.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,145576725.0,0.0,0.0,0.0,214512455.0,0.0,540656555.0,1436877633.0,558151600.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-192319516.0,-43629079.0,-204989788.0,-16785506.0,-555052688.0,-761578978.0,-495177472.0,-698632932.0,-936722767.0
9,Chi phí lãi vay,0.0,0.0,0.0,0.0,0.0,8882137.0,6603584.0,59944563.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-5667723813.0,-2364269830.0,10451410238.0,7806832596.0,-1015710182.0,-1690493489.0,6959069841.0,-7941139406.0,6393233312.0
13,(Tăng)/giảm hàng tồn kho,428773988.0,-2039516941.0,-2130030047.0,127994725.0,-2039584637.0,-9892450943.0,2495057611.0,6731977337.0,-4886218175.0
14,Tăng/(giảm) các khoản phải trả,-2342205212.0,-5637097946.0,112972399.0,1372043479.0,-755507261.0,14819249986.0,6869658358.0,1032494858.0,6709359207.0
15,( Tăng)/giảm chi phí trả trước,207648320.0,-168737779.0,15443865.0,299814434.0,29338905.0,678082025.0,-620297465.0,-1207665756.0,-4730436886.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,0.0,0.0,0.0,-8882137.0,0.0,-59944563.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,-3033586705.0,-1224588677.0,-2202250246.0,-2435071830.0,-1189915859.0,-1514801525.0,-1101142782.0,-1820000000.0,-1510000000.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,5930000.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-949200000.0,-479426000.0,-372631200.0,-662281585.0,-2088978900.0,-827035101.0,-1094045357.0,-1942947711.0,-1095282883.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,192319516.0,-5870921.0,-1127801121.0,-8955447983.0,276052688.0,-64037563.0,-21592482371.0,-8872701000.0,-1091108185.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,0.0,-49500000.0,-1332790909.0,-8972233489.0,-279000000.0,-825616541.0,-14382147514.0,-6207717495.0,-724285758.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,-7374000000.0,-25200000000.0,-25540000000.0
