,Unnamed: 0,2009,2010,2011,2012,2013,2014,2015,2016,2017
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,3494050078.0,12883944516.0,15737919706.0,15959856045.0,-2761994058.0,13189932770.0,8721678181.0,67249559858.0,34627423341.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,3010150702.0,5674895062.0,4157726631.0,938300355.0,0.0,-11164832934.0,4590565721.0,127177326041.0,70741171613.0
2,Lãi trước thuế,-2402353901.0,119574096.0,413608639.0,29978757.0,0.0,-14111909519.0,-14165628797.0,47676016428.0,-11110000270.0
3,Khấu hao TSCĐ,3741634485.0,3835551196.0,2998614906.0,1947659511.0,0.0,2580817437.0,15898201480.0,60141971962.0,46205249922.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,215902355.0,0.0,0.0,0.0,0.0,0.0,2823369509.0,1438311109.0,3191601022.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,-106631567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157206225.0
7,Lãi/(lỗ) từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,0.0,0.0,0.0,-1039337913.0,0.0,150456092.0,-13823138.0,260204586.0,-30101631.0
9,Chi phí lãi vay,1561599330.0,1719769770.0,745503086.0,0.0,0.0,215803056.0,48446667.0,17660821956.0,32327216345.0
10,Thu lãi và cổ tức,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,1220737622.0,-68758273937.0,-14164882298.0,7584332469.0,0.0,21034421087.0,-110045173218.0,-122485759278.0,103813295762.0
13,(Tăng)/giảm hàng tồn kho,315398793.0,-887114698.0,2801541039.0,-1611755584.0,0.0,2958187977.0,-61405307482.0,9791376692.0,-39079638659.0
14,Tăng/(giảm) các khoản phải trả,13068131.0,98027680495.0,16876097388.0,11631367128.0,0.0,6843812.0,183759415784.0,52934749764.0,-73839891701.0
15,( Tăng)/giảm chi phí trả trước,670254160.0,-2419899655.0,-5495785435.0,-7015040360.0,0.0,697996162.0,-8174272624.0,2002297695.0,-11508314043.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-1561599330.0,-1719769770.0,-745503086.0,0.0,0.0,-342683334.0,-3550000.0,-1809718306.0,-15185879631.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-360712750.0,-313320000.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,4432652037.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-173960000.0,-17033572981.0,12308725467.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-79744916110.0,-247604957816.0,-244817944886.0,-164569797844.0,-989201346.0,-11785892475.0,-8895527773.0,-79697181277.0,-5039645225.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-23870645537.0,-285328295291.0,-250697198024.0,-170609135757.0,-1028693568.0,-12608850039.0,-8909350911.0,-79725943863.0,-5069746856.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,81500000.0,0.0,0.0,32272727.0,819999998.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,31000000000.0,1000000000.0,5000000000.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,-56000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,125729427.0,6641837475.0,4879253138.0,1039337913.0,7219495.0,2957566.0,13823138.0,28762586.0,30101631.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,105297251343.0,242580527657.0,216344158009.0,122471748583.0,1719789900.0,-1519999730.0,340000000.0,20173196677.0,-27773131800.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,110287400000.0,51000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,30406888103.0,215750379000.0,230518158009.0,122471748583.0,4519789900.0,900000270.0,640000000.0,100079163319.0,418421037058.0
33,Tiển trả các khoản đi vay,-35397036760.0,-24169851343.0,-14174000000.0,0.0,-2800000000.0,-2420000000.0,-300000000.0,-79905966642.0,-446194168858.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tiền lãi đã nhận,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,29046385311.0,7859514357.0,-12735867171.0,-26138193216.0,-2031405504.0,-115959435.0,166150408.0,7725575258.0,1814646316.0
38,Tiền và tương đương tiền đầu kỳ,4698401920.0,33744787231.0,41604301588.0,28868434417.0,2730721490.0,699315986.0,583357551.0,749507959.0,8475083217.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,33744787231.0,41604301588.0,28868434417.0,2730241201.0,699315986.0,583356551.0,749507959.0,8475083217.0,10289729533.0
