,CHỈ TIÊU,2015,2016,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,202954202766.0,237534701013.0,369545193236.0,349339573617.0,337052642574.0,410197713758.0,433835570654.0
1,TÀI SẢN NGẮN HẠN,37009351276.0,81593892019.0,43865569266.0,19039215210.0,35921579557.0,19067219533.0,24817365866.0
2,Tiền và tương đương tiền,3595563357.0,1125464722.0,27932647031.0,372107071.0,552737644.0,3031050039.0,1664080666.0
3,Tiền,3595563357.0,1125464722.0,27932647031.0,372107071.0,552737644.0,3031050039.0,1664080666.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,14729273691.0,72674745355.0,9121172458.0,7673905233.0,805219048.0,2378706973.0,17612992724.0
10,Phải thu khách hàng,0.0,20629400.0,24220900.0,34949200.0,0.0,0.0,30077680.0
11,Trả trước người bán,884713113.0,236615000.0,3247602890.0,110219642.0,0.0,0.0,0.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,13844560578.0,72417500955.0,5849348668.0,7528736391.0,805219048.0,2378706973.0,17582915044.0
16,Dự phòng nợ khó đòi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",16968133554.0,2159666276.0,1753528915.0,7537428455.0,30435104938.0,10058135534.0,2283124247.0
19,Hàng tồn kho,16968133554.0,2159666276.0,1753528915.0,7537428455.0,30435104938.0,10058135534.0,2283124247.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
