,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,3618071220.0,-752642042.0,1019786228.0,2264904574.0,3510347162.0,1345686905.0,2350649830.0,3437115420.0,3337002550.0
1,Lãi/lỗ trước những thay đổi vốn lưu động,4760503981.0,2140249654.0,2316065278.0,2323868300.0,3222338125.0,2742472424.0,2476837303.0,4856559410.0,1677914080.0
2,Lãi trước thuế,4314614203.0,188295242.0,329016807.0,707431999.0,667065595.0,120544152.0,346665334.0,3019549525.0,442599715.0
3,Khấu hao TSCĐ,2397386025.0,2071205314.0,2014484404.0,1712352366.0,2504674837.0,2278215211.0,1945852027.0,1653988096.0,1529441214.0
4,Phân bổ lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chi phí dự phòng,-1702730359.0,0.0,0.0,46468364.0,217479840.0,619607740.0,536876680.0,590714949.0,71829000.0
6,Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ hoạt động đầu tư,-248765888.0,-119250902.0,-27435933.0,-142384429.0,-166882147.0,-275894679.0,-352556738.0,-407693160.0,-365955849.0
9,Chi phí lãi vay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Các khoản điều chỉnh khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,(Tăng)/giảm các khoản phải thu,-1226828417.0,1527155716.0,954658004.0,-2136783071.0,-341185309.0,-239108695.0,-1460935285.0,269482748.0,-725383042.0
13,(Tăng)/giảm hàng tồn kho,2019816900.0,4423042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Tăng/(giảm) các khoản phải trả,-1443327641.0,-3445753952.0,-1820353488.0,2702405954.0,934732902.0,-613245194.0,1567834702.0,-877216843.0,2587012759.0
15,( Tăng)/giảm chi phí trả trước,12894037.0,32969433.0,-13856738.0,-287601006.0,84884315.0,-243815419.0,14542404.0,-667259895.0,793843061.0
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,-317910821.0,-952600754.0,-358776828.0,-327960603.0,-375903325.0,-266579484.0,-189420204.0,-47600000.0,-746560308.0
19,Tiền thu khác từ các hoạt động kinh doanh,11900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-198976819.0,-59085181.0,-57950000.0,-9025000.0,-14519546.0,-34036727.0,-58209090.0,-96850000.0,-249824000.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-2270838842.0,-1355676442.0,-828761340.0,-149212449.0,-4652195306.0,612718198.0,-749662845.0,-91477281.0,-4730096386.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-2490088842.0,-1538765454.0,-856197273.0,-91596878.0,-3719077453.0,-183245200.0,-116492345.0,0.0,-1666408602.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,-5000000000.0,-200000000.0,-1100000000.0,-531480496.0,-4500000000.0,-7800000000.0,-3610413151.0
