,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,28953506185.0,24641290566.0,23281284916.0,26339337286.0,26911702520.0,25736991833.0,27311711575.0,29375866952.0,30619882423.0
1,TÀI SẢN NGẮN HẠN,10995442512.0,7248636186.0,7026262853.0,11237519473.0,10677969353.0,11354413262.0,14884529257.0,18548299281.0,19925152931.0
2,Tiền và tương đương tiền,6058027346.0,4096790462.0,4729060149.0,6844752274.0,4990147220.0,6716751073.0,8225587058.0,11571225197.0,9455191361.0
3,Tiền,2758027346.0,4096790462.0,4729060149.0,2744752274.0,2290147220.0,2416751073.0,3425587058.0,6771225197.0,4633755062.0
4,Các khoản tương đương tiền,3300000000.0,0.0,0.0,4100000000.0,2700000000.0,4300000000.0,4800000000.0,4800000000.0,4821436299.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,1100000000.0,531480496.0,1565036121.0,2092338277.0,5681315129.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,1100000000.0,531480496.0,1565036121.0,2092338277.0,5681315129.0
9,Các khoản phải thu,4930361300.0,2943454941.0,1982343446.0,4124877497.0,4256333960.0,3647548696.0,4673880064.0,4130701191.0,4438806999.0
10,Phải thu khách hàng,2955380933.0,1694246414.0,848902599.0,2318409778.0,2684058550.0,2718142519.0,3679211258.0,3637259695.0,3472943541.0
11,Trả trước người bán,464138568.0,284879525.0,264224711.0,559797711.0,313320211.0,409474711.0,705019911.0,434769911.0,462269911.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,1510841799.0,964329002.0,869216136.0,1293138372.0,1373311219.0,1253895226.0,1560489335.0,1920226974.0,2436977936.0
16,Dự phòng nợ khó đòi,0.0,0.0,0.0,-46468364.0,-114356020.0,-733963760.0,-1270840440.0,-1861555389.0,-1933384389.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",4423042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Hàng tồn kho,4423042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,2630824.0,208390783.0,314859258.0,267889702.0,331488173.0,458632997.0,420026014.0,754034616.0,349839442.0
22,Trả trước ngắn hạn,0.0,0.0,13856738.0,32051052.0,29653999.0,29654003.0,141148170.0,754034616.0,29997122.0
23,Thuế VAT phải thu,0.0,0.0,0.0,0.0,2494129.0,4039583.0,0.0,0.0,0.0
24,Phải thu thuế khác,2630824.0,208390783.0,301002520.0,235838650.0,299340045.0,424939411.0,278877844.0,0.0,319842320.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,17958063673.0,17392654380.0,16255022063.0,15101817813.0,16233733167.0,14382578571.0,12427182318.0,10827567671.0,10694729492.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
