,CHỈ TIÊU,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022
0,TỔNG TÀI SẢN,481353237171.0,468754962568.0,456619119104.0,445032187205.0,431014576265.0,419910477398.0,406048659734.0,393861760884.0,382264066038.0,369680510604.0
1,TÀI SẢN NGẮN HẠN,58553189921.0,58634044237.0,59153561210.0,59664221622.0,57916052529.0,58189904898.0,56632560804.0,56793670276.0,57192820271.0,56850404449.0
2,Tiền và tương đương tiền,903875363.0,891916244.0,1396058523.0,2030696066.0,337588285.0,615143455.0,81286970.0,95230049.0,480540996.0,292837085.0
3,Tiền,903875363.0,891916244.0,1396058523.0,2030696066.0,337588285.0,615143455.0,81286970.0,95230049.0,480540996.0,292837085.0
4,Các khoản tương đương tiền,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Các khoản phải thu,54991023143.0,55129198116.0,55111947030.0,54955066046.0,54899403030.0,54836403030.0,53869434685.0,54015434685.0,54027234685.0,53870643685.0
10,Phải thu khách hàng,78634561492.0,78634561492.0,78634561492.0,78730224508.0,78634561492.0,78634561492.0,78634561492.0,78634561492.0,78634561492.0,78634561492.0
11,Trả trước người bán,2416224449.0,2468521309.0,2416224449.0,2116224449.0,2116224449.0,2138224449.0,2176224449.0,2127224449.0,2176224449.0,2176224449.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,53283797790.0,53369675903.0,52722079677.0,52769535677.0,52809535677.0,52724535677.0,52742497767.0,52937497767.0,52900297767.0,52743706767.0
16,Dự phòng nợ khó đòi,-79343560588.0,-79343560588.0,-79343560588.0,-79343560588.0,-79343560588.0,-79343560588.0,-80366491023.0,-80366491023.0,-80366491023.0,-80366491023.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,682642000.0,682642000.0,682642000.0,682642000.0,682642000.0,682642000.0,682642000.0,682642000.0
18,"Hàng tồn kho, ròng",23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0
19,Hàng tồn kho,1799806381.0,1799806381.0,1799806381.0,1799806381.0,1799806381.0,1799806381.0,1799806381.0,1799806381.0,1799806381.0,1799806381.0
