,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
0,Doanh số,78798212860.0,95119908273.0,101896439989.0,117875167592.0,107362098877.0,108888279286.0,112028051406.0,152273236435.0
1,Các khoản giảm trừ,-2540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Doanh số thuần,78795672860.0,95119908273.0,101896439989.0,117875167592.0,107362098877.0,108888279286.0,112028051406.0,152273236435.0
3,Giá vốn hàng bán,-51994126606.0,-66061746243.0,-70591568784.0,-82039502465.0,-75210002129.0,-76598603893.0,-82376339670.0,-110342984688.0
4,Lãi gộp,26801546254.0,29058162030.0,31304871205.0,35835665127.0,32152096748.0,32289675393.0,29651711736.0,41930251747.0
5,Thu nhập tài chính,592909005.0,1152389794.0,732586551.0,64299965.0,386450342.0,350152587.0,237775699.0,1084772556.0
6,Chi phí tài chính,0.0,0.0,0.0,-36023973.0,0.0,-1398079.0,-206356.0,0.0
7,Trong đó: Chi phí lãi vay,0.0,0.0,0.0,-36023973.0,0.0,0.0,0.0,0.0
8,Lãi/(lỗ) từ công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chi phí bán hàng,-2180324000.0,-1844137000.0,-1498432000.0,-1617060000.0,-1491035000.0,-2047021000.0,-1986268000.0,-1962684000.0
10,Chi phí quản lý doanh  nghiệp,-12758073912.0,-16175807675.0,-17753021882.0,-20317638417.0,-17400450706.0,-18575522714.0,-20534609030.0,-27414836861.0
11,Lãi/(lỗ) từ hoạt động kinh doanh,12456057347.0,12190607149.0,12786003874.0,13929242702.0,13647061384.0,12015886187.0,7368404049.0,13637503442.0
12,Thu nhập khác,296155012.0,756324579.0,964340145.0,701795176.0,1065650362.0,921380338.0,4992154935.0,919855516.0
13,Chi phí khác,-753292595.0,-1269156103.0,-2948117592.0,-3336257743.0,-3172167889.0,-1595668625.0,-1044856643.0,-958834925.0
14,"Thu nhập khác, ròng",-457137583.0,-512831524.0,-1983777447.0,-2634462567.0,-2106517527.0,-674288287.0,3947298292.0,-38979409.0
16,Lãi/(lỗ) ròng trước thuế,11998919764.0,11677775625.0,10802226427.0,11294780135.0,11540543857.0,11341597900.0,11315702341.0,13598524033.0
17,Thuế thu nhập doanh nghiệp – hiện thời,-1804339172.0,-2253208928.0,-994673257.0,-4056691613.0,-3420166579.0,-3194408261.0,-7565285268.0,-10365249397.0
18,Thuế thu nhập doanh nghiệp – hoãn lại,-1302197615.0,-253211138.0,-1165775210.0,1788583962.0,941545740.0,916908681.0,5284014800.0,7568594590.0
19,Chi phí thuế thu nhập doanh nghiệp,-3106536787.0,-2506420066.0,-2160448467.0,-2268107651.0,-2478620839.0,-2277499580.0,-2281270468.0,-2796654807.0
20,Lãi/(lỗ) thuần sau thuế,8892382977.0,9171355559.0,8641777960.0,9026672484.0,9061923018.0,9064098320.0,9034431873.0,10801869226.0
21,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lợi nhuận của Cổ đông của Công ty mẹ,8892382977.0,9171355559.0,8641777960.0,9026672484.0,9061923018.0,9064098320.0,9034431873.0,10801869226.0
23,Lãi cơ bản trên cổ phiếu,88.0,177.0,1669.0,1744.0,1751.0,1751.0,1745.0,2087.0
24,Lãi trên cổ phiếu pha loãng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
