,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,TỔNG TÀI SẢN,517823943334.0,539383741854.0,480496194230.0,536753372222.0,570429636724.0,707325697907.0,538935093027.0,702041366073.0,933648493033.0,996424236673.0
1,TÀI SẢN NGẮN HẠN,284794551302.0,374044705817.0,298677568195.0,372891462041.0,397973524916.0,445452535091.0,277362714534.0,385066003926.0,689908573929.0,611195454908.0
2,Tiền và tương đương tiền,152342187433.0,234092697111.0,144740712969.0,190741416506.0,126302803927.0,99494480708.0,79970773901.0,136330512608.0,231546309493.0,151852936933.0
3,Tiền,77934687433.0,123043697111.0,86175012969.0,153776416506.0,89420303927.0,94338480708.0,74823773901.0,129830512608.0,196416309493.0,147852936933.0
4,Các khoản tương đương tiền,74407500000.0,111049000000.0,58565700000.0,36965000000.0,36882500000.0,5156000000.0,5147000000.0,6500000000.0,35130000000.0,4000000000.0
5,Giá trị thuần đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3921608618.0,46142961628.0,91132549657.0
6,Đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3921608618.0,46986925913.0,83777095217.0
7,Dự phòng đầu tư ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-843964285.0,-89680000.0
8,Chứng khoán đầu tư giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445134440.0
9,Các khoản phải thu,125417805625.0,132318171926.0,145241789982.0,174619216612.0,232296890478.0,339673495744.0,185355135026.0,236123872787.0,402341122947.0,297535584436.0
10,Phải thu khách hàng,34164928443.0,56015458981.0,77823904577.0,100032589427.0,188779707477.0,238696914259.0,156341237330.0,206782797970.0,321377165247.0,218826526238.0
11,Trả trước người bán,130375417.0,375972987.0,1463385827.0,1853184449.0,897588690.0,1780889020.0,2181936297.0,3972939963.0,1722236279.0,31304487505.0
12,Phải thu nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Phải thu về XDCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Phải thu về cho vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Phải thu khác,91122501765.0,75926739958.0,65954499578.0,72733442736.0,42619594311.0,99195692465.0,26831961399.0,25368134854.0,79241721421.0,47404570693.0
16,Dự phòng nợ khó đòi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
